"time","uDC","iAC_1_","iAC_2_","iAC_3_","uAC_1_","uAC_2_","uAC_3_","Losses"
0.0163,520.087,-266.443,0.11267,266.331,-318.645,-205.975,524.619,1892.12
0.0164,520.087,-266.443,0.11267,266.331,-318.645,-205.975,524.619,1892.12
0.0164,518.628,-298.896,0.0820423,298.814,-302.633,-220.591,523.224,2051.92
0.0165,518.628,-298.896,0.0820423,298.814,-302.633,-220.591,523.224,2051.92
0.0165,517.393,-333.655,0.0513338,333.604,-286.697,-235.363,522.059,2229.76
0.0166,517.393,-333.655,0.0513338,333.604,-286.697,-235.363,522.059,2229.76
0.0166,516.396,-370.061,0.0205747,370.041,-270.855,-250.28,521.135,2423.01
0.0167,516.396,-370.061,0.0205747,370.041,-270.855,-250.28,521.135,2423.01
0.0167,515.645,-407.444,-0.0102048,407.455,-255.127,-265.332,520.459,2628.66
0.0168,515.645,-407.444,-0.0102048,407.455,-255.127,-265.332,520.459,2628.66
0.0168,515.145,-445.131,-0.0409742,445.172,-239.53,-280.504,520.034,2843.26
0.0169,515.145,-445.131,-0.0409742,445.172,-239.53,-280.504,520.034,2843.26
0.0169,514.895,-482.448,-0.0717032,482.52,-224.078,-295.781,519.859,3062.94
0.017,514.895,-482.448,-0.0717032,482.52,-224.078,-295.781,519.859,3062.94
0.017,514.892,-518.724,-0.102361,518.826,-208.783,-311.145,519.928,3283.43
0.0171,514.892,-518.724,-0.102361,518.826,-208.783,-311.145,519.928,3283.43
0.0171,515.125,-553.296,-0.132919,553.429,-193.656,-326.574,520.23,3500.14
0.0172,515.125,-553.296,-0.132919,553.429,-193.656,-326.574,520.23,3500.14
0.0172,515.581,-585.515,-0.163345,585.678,-178.703,-342.048,520.751,3708.19
0.0173,515.581,-585.515,-0.163345,585.678,-178.703,-342.048,520.751,3708.19
0.0173,516.242,-614.746,-0.193609,614.94,-163.931,-357.54,521.471,3902.5
0.0174,516.242,-614.746,-0.193609,614.94,-163.931,-357.54,521.471,3902.5
0.0174,517.087,-640.376,-0.223683,640.6,-149.342,-373.025,522.367,4077.93
0.0175,517.087,-640.376,-0.223683,640.6,-149.342,-373.025,522.367,4077.93
0.0175,518.089,-661.814,-0.253536,662.068,-134.938,-388.474,523.411,4229.34
0.0176,518.089,-661.814,-0.253536,662.068,-134.938,-388.474,523.411,4229.34
0.0176,519.218,-678.496,-0.283139,678.779,-120.718,-403.857,524.574,4351.77
0.0177,519.218,-678.496,-0.283139,678.779,-120.718,-403.857,524.574,4351.77
0.0177,520.441,-689.892,-0.312462,690.205,-106.679,-419.141,525.82,4440.57
0.0178,520.441,-689.892,-0.312462,690.205,-106.679,-419.141,525.82,4440.57
0.0178,521.722,-695.504,-0.341477,695.846,-92.8173,-434.295,527.112,4491.5
0.0179,521.722,-695.504,-0.341477,695.846,-92.8173,-434.295,527.112,4491.5
0.0179,523.019,-694.874,-0.370155,695.244,-79.1263,-449.282,528.408,4500.92
0.018,523.019,-694.874,-0.370155,695.244,-79.1263,-449.282,528.408,4500.92
0.018,524.29,-687.582,-0.398468,687.981,-65.5982,-464.067,529.665,4465.89
0.0181,524.29,-687.582,-0.398468,687.981,-65.5982,-464.067,529.665,4465.89
0.0181,525.49,-673.253,-0.426387,673.679,-52.2239,-478.612,530.836,4384.32
0.0182,525.49,-673.253,-0.426387,673.679,-52.2239,-478.612,530.836,4384.32
0.0182,526.569,-651.555,-0.453886,652.009,-38.9926,-492.879,531.872,4255.06
0.0183,526.569,-651.555,-0.453886,652.009,-38.9926,-492.879,531.872,4255.06
0.0183,527.479,-622.206,-0.480937,622.687,-25.8927,-506.83,532.723,4078.01
0.0184,527.479,-622.206,-0.480937,622.687,-25.8927,-506.83,532.723,4078.01
0.0184,528.167,-584.974,-0.507513,585.481,-12.9114,-520.425,533.336,3854.19
0.0185,528.167,-584.974,-0.507513,585.481,-12.9114,-520.425,533.336,3854.19
0.0185,528.58,-539.671,-0.54464,540.216,-0.539126,-533.12,533.659,3585.3
0.0186,528.58,-539.671,-0.54464,540.216,-0.539126,-533.12,533.659,3585.3
0.0186,528.672,-482.362,-8.20663,490.568,-0.474155,-533.17,533.644,3277.32
0.0187,528.672,-482.362,-8.20663,490.568,-0.474155,-533.17,533.644,3277.32
0.0187,528.43,-409.73,-29.9264,439.657,-0.379804,-532.899,533.278,2961.58
0.0188,528.43,-409.73,-29.9264,439.657,-0.379804,-532.899,533.278,2961.58
0.0188,527.844,-321.77,-65.5557,387.325,-0.256213,-532.295,532.552,2646.17
0.0189,527.844,-321.77,-65.5557,387.325,-0.256213,-532.295,532.552,2646.17
0.0189,526.903,-218.493,-114.939,333.432,-0.103554,-531.35,531.454,2341.89
0.019,526.903,-218.493,-114.939,333.432,-0.103554,-531.35,531.454,2341.89
0.019,525.598,-99.9366,-177.911,277.848,0.0779747,-530.052,529.974,2062.14
0.0191,525.598,-99.9366,-177.911,277.848,0.0779747,-530.052,529.974,2062.14
0.0191,523.93,-0.273408,-237.245,237.519,127.498,-528.404,400.906,1787.95
0.0192,523.93,-0.273408,-237.245,237.519,127.498,-528.404,400.906,1787.95
0.0192,522.218,-0.243719,-252.31,252.554,141.501,-526.721,385.22,1850.74
0.0193,522.218,-0.243719,-252.31,252.554,141.501,-526.721,385.22,1850.74
0.0193,520.623,-0.21379,-272.409,272.622,155.688,-525.167,369.478,1941.14
0.0194,520.623,-0.21379,-272.409,272.622,155.688,-525.167,369.478,1941.14
0.0194,519.177,-0.18365,-296.969,297.153,170.06,-523.77,353.71,2057.53
0.0195,519.177,-0.18365,-296.969,297.153,170.06,-523.77,353.71,2057.53
0.0195,517.908,-0.153328,-325.394,325.547,184.615,-522.558,337.943,2198.14
0.0196,517.908,-0.153328,-325.394,325.547,184.615,-522.558,337.943,2198.14
0.0196,516.839,-0.122856,-357.06,357.183,199.348,-521.553,322.204,2360.97
0.0197,516.839,-0.122856,-357.06,357.183,199.348,-521.553,322.204,2360.97
0.0197,515.991,-0.092262,-391.327,391.419,214.255,-520.773,306.517,2543.77
0.0198,515.991,-0.092262,-391.327,391.419,214.255,-520.773,306.517,2543.77
0.0198,515.378,-0.0615771,-427.539,427.601,229.327,-520.232,290.905,2743.9
0.0199,515.378,-0.0615771,-427.539,427.601,229.327,-520.232,290.905,2743.9
0.0199,515.011,-0.0308315,-465.029,465.06,244.554,-519.94,275.386,2958.33
0.02,515.011,-0.0308315,-465.029,465.06,244.554,-519.94,275.386,2958.33
0.02,514.896,-5.54061e-005,-503.122,503.122,259.923,-519.901,259.978,3183.6
0.0201,514.896,-5.54061e-005,-503.122,503.122,259.923,-519.901,259.978,3183.6
0.0201,515.035,0.0307207,-541.142,541.111,275.418,-520.116,244.698,3415.82
0.0202,515.035,0.0307207,-541.142,541.111,275.418,-520.116,244.698,3415.82
0.0202,515.425,0.0614665,-578.413,578.351,291.024,-520.581,229.557,3650.68
0.0203,515.425,0.0614665,-578.413,578.351,291.024,-520.581,229.557,3650.68
0.0203,516.059,0.0921517,-614.265,614.173,306.719,-521.287,214.567,3883.5
0.0204,516.059,0.0921517,-614.265,614.173,306.719,-521.287,214.567,3883.5
0.0204,516.926,0.122746,-648.04,647.917,322.483,-522.221,199.737,4109.29
0.0205,516.926,0.122746,-648.04,647.917,322.483,-522.221,199.737,4109.29
0.0205,518.009,0.153219,-679.09,678.937,338.293,-523.366,185.073,4322.81
0.0206,518.009,0.153219,-679.09,678.937,338.293,-523.366,185.073,4322.81
0.0206,519.288,0.183541,-706.79,706.607,354.121,-524.7,170.58,4518.7
0.0207,519.288,0.183541,-706.79,706.607,354.121,-524.7,170.58,4518.7
0.0207,520.739,0.213682,-730.533,730.32,369.94,-526.199,156.258,4691.58
0.0208,520.739,0.213682,-730.533,730.32,369.94,-526.199,156.258,4691.58
0.0208,522.333,0.243611,-749.739,749.496,385.721,-527.831,142.11,4836.16
0.0209,522.333,0.243611,-749.739,749.496,385.721,-527.831,142.11,4836.16
0.0209,524.038,0.273301,-763.857,763.584,401.433,-529.565,128.132,4947.4
0.021,524.038,0.273301,-763.857,763.584,401.433,-529.565,128.132,4947.4
0.021,525.819,0.302721,-772.369,772.066,417.042,-531.363,114.321,5020.64
0.0211,525.819,0.302721,-772.369,772.066,417.042,-531.363,114.321,5020.64
0.0211,527.637,0.331842,-774.793,774.461,432.513,-533.185,100.672,5051.76
0.0212,527.637,0.331842,-774.793,774.461,432.513,-533.185,100.672,5051.76
0.0212,529.449,0.360635,-770.686,770.325,447.812,-534.989,87.1766,5037.31
0.0213,529.449,0.360635,-770.686,770.325,447.812,-534.989,87.1766,5037.31
0.0213,531.21,0.389073,-759.648,759.259,462.901,-536.728,73.8276,4974.62
0.0214,531.21,0.389073,-759.648,759.259,462.901,-536.728,73.8276,4974.62
0.0214,532.874,0.417126,-741.323,740.906,477.741,-538.355,60.6143,4861.97
0.0215,532.874,0.417126,-741.323,740.906,477.741,-538.355,60.6143,4861.97
0.0215,534.391,0.444768,-715.401,714.957,492.294,-539.82,47.5256,4698.65
0.0216,534.391,0.444768,-715.401,714.957,492.294,-539.82,47.5256,4698.65
0.0216,535.708,0.471971,-681.621,681.149,506.521,-541.07,34.5489,4485.08
0.0217,535.708,0.471971,-681.621,681.149,506.521,-541.07,34.5489,4485.08
0.0217,536.773,0.498708,-639.773,639.274,520.38,-542.051,21.6711,4222.89
0.0218,536.773,0.498708,-639.773,639.274,520.38,-542.051,21.6711,4222.89
0.0218,537.532,0.524954,-589.699,589.174,533.832,-542.71,8.87787,3914.9
0.0219,537.532,0.524954,-589.699,589.174,533.832,-542.71,8.87787,3914.9
0.0219,537.93,1.39359,-531.716,530.323,542.462,-542.99,0.528929,3562.16
0.022,537.93,1.39359,-531.716,530.323,542.462,-542.99,0.528929,3562.16
0.022,537.928,13.2735,-470.855,457.581,542.411,-542.855,0.444307,3186
0.0221,537.928,13.2735,-470.855,457.581,542.411,-542.855,0.444307,3186
0.0221,537.516,39.0705,-408.538,369.467,541.963,-542.293,0.330396,2809.08
0.0222,537.516,39.0705,-408.538,369.467,541.963,-542.293,0.330396,2809.08
0.0222,536.684,78.669,-344.696,266.027,541.106,-541.293,0.187357,2441.86
0.0223,536.684,78.669,-344.696,266.027,541.106,-541.293,0.187357,2441.86
0.0223,535.42,131.947,-279.273,147.326,539.83,-539.846,0.0153794,2097.44
0.0224,535.42,131.947,-279.273,147.326,539.83,-539.846,0.0153794,2097.44
0.0224,533.715,198.775,-212.229,13.4538,538.125,-537.94,-0.185321,1791.41
0.0225,533.715,198.775,-212.229,13.4538,538.125,-537.94,-0.185321,1791.41
0.0225,531.761,211.1,-211.354,0.253643,536.182,-394.913,-141.27,1675.36
0.0226,531.761,211.1,-211.354,0.253643,536.182,-394.913,-141.27,1675.36
0.0226,529.861,222.268,-222.491,0.223791,534.305,-379.048,-155.257,1717.46
0.0227,529.861,222.268,-222.491,0.223791,534.305,-379.048,-155.257,1717.46
0.0227,528.053,238.341,-238.535,0.193718,532.528,-363.123,-169.405,1785.43
0.0228,528.053,238.341,-238.535,0.193718,532.528,-363.123,-169.405,1785.43
0.0228,526.366,258.77,-258.934,0.163454,530.882,-347.168,-183.714,1877.53
0.0229,526.366,258.77,-258.934,0.163454,530.882,-347.168,-183.714,1877.53
0.0229,524.828,282.977,-283.11,0.133028,529.393,-331.211,-198.182,1991.96
0.023,524.828,282.977,-283.11,0.133028,529.393,-331.211,-198.182,1991.96
0.023,523.463,310.363,-310.465,0.102472,528.082,-315.277,-212.805,2126.74
0.0231,523.463,310.363,-310.465,0.102472,528.082,-315.277,-212.805,2126.74
0.0231,522.288,340.308,-340.38,0.0718137,526.968,-299.391,-227.577,2279.67
0.0232,522.288,340.308,-340.38,0.0718137,526.968,-299.391,-227.577,2279.67
0.0232,521.321,372.179,-372.22,0.0410849,526.064,-283.574,-242.489,2448.23
0.0233,521.321,372.179,-372.22,0.0410849,526.064,-283.574,-242.489,2448.23
0.0233,520.57,405.333,-405.343,0.0103156,525.379,-267.848,-257.532,2629.56
0.0234,520.57,405.333,-405.343,0.0103156,525.379,-267.848,-257.532,2629.56
0.0234,520.042,439.119,-439.099,-0.0204639,524.919,-252.228,-272.692,2820.46
0.0235,520.042,439.119,-439.099,-0.0204639,524.919,-252.228,-272.692,2820.46
0.0235,519.74,472.884,-472.833,-0.0512232,524.685,-236.731,-287.954,3017.33
0.0236,519.74,472.884,-472.833,-0.0512232,524.685,-236.731,-287.954,3017.33
0.0236,519.662,505.976,-505.895,-0.0819319,524.672,-221.37,-303.302,3216.23
0.0237,519.662,505.976,-505.895,-0.0819319,524.672,-221.37,-303.302,3216.23
0.0237,519.799,537.751,-537.638,-0.11256,524.874,-206.157,-318.717,3412.89
0.0238,519.799,537.751,-537.638,-0.11256,524.874,-206.157,-318.717,3412.89
0.0238,520.142,567.57,-567.427,-0.143077,525.276,-191.1,-334.177,3602.78
0.0239,520.142,567.57,-567.427,-0.143077,525.276,-191.1,-334.177,3602.78
0.0239,520.676,594.812,-594.639,-0.173452,525.865,-176.206,-349.658,3781.18
0.024,520.676,594.812,-594.639,-0.173452,525.865,-176.206,-349.658,3781.18
0.024,521.381,618.871,-618.667,-0.203657,526.617,-161.48,-365.137,3943.24
0.0241,521.381,618.871,-618.667,-0.203657,526.617,-161.48,-365.137,3943.24
0.0241,522.234,639.163,-638.929,-0.23366,527.511,-146.925,-380.586,4084.15
0.0242,522.234,639.163,-638.929,-0.23366,527.511,-146.925,-380.586,4084.15
0.0242,523.208,655.128,-654.865,-0.263433,528.517,-132.542,-395.975,4199.18
0.0243,523.208,655.128,-654.865,-0.263433,528.517,-132.542,-395.975,4199.18
0.0243,524.272,666.237,-665.944,-0.292946,529.603,-118.329,-411.275,4283.87
0.0244,524.272,666.237,-665.944,-0.292946,529.603,-118.329,-411.275,4283.87
0.0244,525.393,671.991,-671.669,-0.32217,530.736,-104.283,-426.453,4334.12
0.0245,525.393,671.991,-671.669,-0.32217,530.736,-104.283,-426.453,4334.12
0.0245,526.533,671.925,-671.574,-0.351075,531.875,-90.3998,-441.475,4346.31
0.0246,526.533,671.925,-671.574,-0.351075,531.875,-90.3998,-441.475,4346.31
0.0246,527.651,665.613,-665.234,-0.379635,532.981,-76.6731,-456.308,4317.48
0.0247,527.651,665.613,-665.234,-0.379635,532.981,-76.6731,-456.308,4317.48
0.0247,528.706,652.67,-652.263,-0.407819,534.01,-63.0951,-470.915,4245.38
0.0248,528.706,652.67,-652.263,-0.407819,534.01,-63.0951,-470.915,4245.38
0.0248,529.651,632.754,-632.318,-0.435602,534.915,-49.6566,-485.259,4128.66
0.0249,529.651,632.754,-632.318,-0.435602,534.915,-49.6566,-485.259,4128.66
0.0249,530.439,605.566,-605.103,-0.462954,535.649,-36.3473,-499.302,3966.89
0.025,530.439,605.566,-605.103,-0.462954,535.649,-36.3473,-499.302,3966.89
0.025,531.021,570.858,-570.368,-0.489849,536.161,-23.1557,-513.006,3760.7
0.0251,531.021,570.858,-570.368,-0.489849,536.161,-23.1557,-513.006,3760.7
0.0251,531.346,528.428,-527.912,-0.516262,536.401,-10.0696,-526.332,3511.81
0.0252,531.346,528.428,-527.912,-0.516262,536.401,-10.0696,-526.332,3511.81
0.0252,531.362,478.376,-477.336,-1.04008,536.316,-0.476295,-535.84,3220.42
0.0253,531.362,478.376,-477.336,-1.04008,536.316,-0.476295,-535.84,3220.42
0.0253,531.031,425.559,-413.575,-11.9839,535.869,-0.401591,-535.468,2903.69
0.0254,531.031,425.559,-413.575,-11.9839,535.869,-0.401591,-535.468,2903.69
0.0254,530.346,371.786,-334.668,-37.1176,535.051,-0.29755,-534.754,2585.72
0.0255,530.346,371.786,-334.668,-37.1176,535.051,-0.29755,-534.754,2585.72
0.0255,529.298,316.922,-240.623,-76.2989,533.855,-0.164324,-533.69,2275.49
0.0256,529.298,316.922,-240.623,-76.2989,533.855,-0.164324,-533.69,2275.49
0.0256,527.881,260.844,-131.468,-129.376,532.272,-0.00209173,-532.27,1984.58
0.0257,527.881,260.844,-131.468,-129.376,532.272,-0.00209173,-532.27,1984.58
0.0257,526.085,203.441,-7.25153,-196.19,530.295,0.188938,-530.484,1727.15
0.0258,526.085,203.441,-7.25153,-196.19,530.295,0.188938,-530.484,1727.15
0.0258,524.108,210.671,-0.26354,-210.407,396.034,132.494,-528.528,1654.35
0.0259,524.108,210.671,-0.26354,-210.407,396.034,132.494,-528.528,1654.35
0.0259,522.221,226.952,-0.233768,-226.718,380.221,146.453,-526.674,1721.45
0.026,522.221,226.952,-0.233768,-226.718,380.221,146.453,-526.674,1721.45
0.026,520.459,248.256,-0.203765,-248.052,364.36,160.595,-524.955,1815.81
0.0261,520.459,248.256,-0.203765,-248.052,364.36,160.595,-524.955,1815.81
0.0261,518.855,274.005,-0.173561,-273.831,348.482,174.92,-523.402,1935.9
0.0262,518.855,274.005,-0.173561,-273.831,348.482,174.92,-523.402,1935.9
0.0262,517.436,303.591,-0.143186,-303.448,332.614,189.428,-522.042,2080
0.0263,517.436,303.591,-0.143186,-303.448,332.614,189.428,-522.042,2080
0.0263,516.225,336.386,-0.11267,-336.273,316.784,204.114,-520.897,2246.19
0.0264,516.225,336.386,-0.11267,-336.273,316.784,204.114,-520.897,2246.19
0.0264,515.242,371.741,-0.0820423,-371.659,301.014,218.971,-519.985,2432.23
0.0265,515.242,371.741,-0.0820423,-371.659,301.014,218.971,-519.985,2432.23
0.0265,514.502,408.994,-0.0513338,-408.943,285.326,233.992,-519.319,2635.54
0.0266,514.502,408.994,-0.0513338,-408.943,285.326,233.992,-519.319,2635.54
0.0266,514.014,447.471,-0.0205747,-447.451,269.741,249.167,-518.908,2853.08
0.0267,514.014,447.471,-0.0205747,-447.451,269.741,249.167,-518.908,2853.08
0.0267,513.785,486.493,0.0102048,-486.503,254.276,264.481,-518.757,3081.39
0.0268,513.785,486.493,0.0102048,-486.503,254.276,264.481,-518.757,3081.39
0.0268,513.817,525.376,0.0409742,-525.417,238.946,279.92,-518.866,3316.58
0.0269,513.817,525.376,0.0409742,-525.417,238.946,279.92,-518.866,3316.58
0.0269,514.105,563.441,0.0717032,-563.513,223.764,295.467,-519.231,3554.3
0.027,514.105,563.441,0.0717032,-563.513,223.764,295.467,-519.231,3554.3
0.027,514.642,600.014,0.102361,-600.117,208.74,311.101,-519.841,3789.85
0.0271,514.642,600.014,0.102361,-600.117,208.74,311.101,-519.841,3789.85
0.0271,515.417,634.432,0.132919,-634.565,193.883,326.802,-520.685,4018.2
0.0272,515.417,634.432,0.132919,-634.565,193.883,326.802,-520.685,4018.2
0.0272,516.412,666.046,0.163345,-666.21,179.199,342.544,-521.744,4234.07
0.0273,516.412,666.046,0.163345,-666.21,179.199,342.544,-521.744,4234.07
0.0273,517.607,694.227,0.193609,-694.421,164.693,358.302,-522.995,4432.07
0.0274,517.607,694.227,0.193609,-694.421,164.693,358.302,-522.995,4432.07
0.0274,518.977,718.366,0.223683,-718.59,150.365,374.048,-524.413,4606.76
0.0275,518.977,718.366,0.223683,-718.59,150.365,374.048,-524.413,4606.76
0.0275,520.493,737.883,0.253536,-738.137,136.216,389.752,-525.968,4752.86
0.0276,520.493,737.883,0.253536,-738.137,136.216,389.752,-525.968,4752.86
0.0276,522.122,752.227,0.283139,-752.51,122.243,405.382,-527.626,4865.28
0.0277,522.122,752.227,0.283139,-752.51,122.243,405.382,-527.626,4865.28
0.0277,523.828,760.879,0.312462,-761.192,108.443,420.906,-529.349,4939.39
0.0278,523.828,760.879,0.312462,-761.192,108.443,420.906,-529.349,4939.39
0.0278,525.572,763.359,0.341477,-763.701,94.81,436.288,-531.098,4971.04
0.0279,525.572,763.359,0.341477,-763.701,94.81,436.288,-531.098,4971.04
0.0279,527.31,759.225,0.370155,-759.595,81.3359,451.491,-532.827,4956.79
0.028,527.31,759.225,0.370155,-759.595,81.3359,451.491,-532.827,4956.79
0.028,528.997,748.077,0.398468,-748.476,68.0122,466.48,-534.493,4894.03
0.0281,528.997,748.077,0.398468,-748.476,68.0122,466.48,-534.493,4894.03
0.0281,530.586,729.563,0.426387,-729.989,54.8284,481.216,-536.045,4781.07
0.0282,530.586,729.563,0.426387,-729.989,54.8284,481.216,-536.045,4781.07
0.0282,532.026,703.375,0.453886,-703.829,41.7729,495.659,-537.432,4617.28
0.0283,532.026,703.375,0.453886,-703.829,41.7729,495.659,-537.432,4617.28
0.0283,533.265,669.257,0.480937,-669.738,28.8331,509.77,-538.603,4403.15
0.0284,533.265,669.257,0.480937,-669.738,28.8331,509.77,-538.603,4403.15
0.0284,534.25,627.003,0.507513,-627.51,15.9952,523.509,-539.504,4140.4
0.0285,534.25,627.003,0.507513,-627.51,15.9952,523.509,-539.504,4140.4
0.0285,534.926,576.459,0.533588,-576.993,3.24486,536.833,-540.078,3831.99
0.0286,534.926,576.459,0.533588,-576.993,3.24486,536.833,-540.078,3831.99
0.0286,535.241,515.346,4.92139,-520.267,0.510424,539.765,-540.275,3480.01
0.0287,535.241,515.346,4.92139,-520.267,0.510424,539.765,-540.275,3480.01
0.0287,535.171,438.963,22.9503,-461.913,0.416012,539.655,-540.071,3116.66
0.0288,535.171,438.963,22.9503,-461.913,0.416012,539.655,-540.071,3116.66
0.0288,534.708,347.175,54.8127,-401.988,0.292362,539.164,-539.456,2754.02
0.0289,534.708,347.175,54.8127,-401.988,0.292362,539.164,-539.456,2754.02
0.0289,533.839,240.024,100.381,-340.404,0.139643,538.279,-538.419,2403.33
0.029,533.839,240.024,100.381,-340.404,0.139643,538.279,-538.419,2403.33
0.029,532.555,117.573,159.519,-277.092,-0.0419464,536.99,-536.948,2078.45
0.0291,532.555,117.573,159.519,-277.092,-0.0419464,536.99,-536.948,2078.45
0.0291,530.847,0.273406,221.905,-222.178,-130.942,535.29,-404.348,1730.76
0.0292,530.847,0.273406,221.905,-222.178,-130.942,535.29,-404.348,1730.76
0.0292,529.013,0.243719,231.284,-231.528,-144.878,533.475,-388.597,1764.17
0.0293,529.013,0.243719,231.284,-231.528,-144.878,533.475,-388.597,1764.17
0.0293,527.259,0.21379,245.823,-246.037,-158.98,531.75,-372.77,1824.65
0.0294,527.259,0.21379,245.823,-246.037,-158.98,531.75,-372.77,1824.65
0.0294,525.618,0.18365,264.981,-265.165,-173.249,530.147,-356.898,1910.47
0.0295,525.618,0.18365,264.981,-265.165,-173.249,530.147,-356.898,1910.47
0.0295,524.118,0.153328,288.19,-288.343,-187.683,528.694,-341.011,2019.86
0.0296,524.118,0.153328,288.19,-288.343,-187.683,528.694,-341.011,2019.86
0.0296,522.785,0.122856,314.855,-314.978,-202.279,527.414,-325.135,2150.91
0.0297,522.785,0.122856,314.855,-314.978,-202.279,527.414,-325.135,2150.91
0.0297,521.639,0.092262,344.364,-344.457,-217.032,526.327,-309.295,2301.49
0.0298,521.639,0.092262,344.364,-344.457,-217.032,526.327,-309.295,2301.49
0.0298,520.698,0.0615771,376.087,-376.149,-231.936,525.449,-293.513,2469.19
0.0299,520.698,0.0615771,376.087,-376.149,-231.936,525.449,-293.513,2469.19
0.0299,519.974,0.0308315,409.38,-409.411,-246.98,524.791,-277.811,2651.27
0.03,519.974,0.0308315,409.38,-409.411,-246.98,524.791,-277.811,2651.27
0.03,519.474,5.5406e-005,443.592,-443.592,-262.153,524.361,-262.208,2844.62
0.0301,519.474,5.5406e-005,443.592,-443.592,-262.153,524.361,-262.208,2844.62
0.0301,519.205,-0.0307207,478.067,-478.036,-277.44,524.16,-246.719,3045.75
0.0302,519.205,-0.0307207,478.067,-478.036,-277.44,524.16,-246.719,3045.75
0.0302,519.164,-0.0614665,512.148,-512.087,-292.827,524.187,-231.36,3250.79
0.0303,519.164,-0.0614665,512.148,-512.087,-292.827,524.187,-231.36,3250.79
0.0303,519.347,-0.0921517,545.184,-545.092,-308.294,524.436,-216.142,3455.52
0.0304,519.347,-0.0921517,545.184,-545.092,-308.294,524.436,-216.142,3455.52
0.0304,519.744,-0.122746,576.53,-576.407,-323.821,524.896,-201.075,3655.45
0.0305,519.744,-0.122746,576.53,-576.407,-323.821,524.896,-201.075,3655.45
0.0305,520.344,-0.153219,605.553,-605.4,-339.386,525.554,-186.167,3845.82
0.0306,520.344,-0.153219,605.553,-605.4,-339.386,525.554,-186.167,3845.82
0.0306,521.127,-0.183541,631.636,-631.453,-354.965,526.389,-171.424,4021.73
0.0307,521.127,-0.183541,631.636,-631.453,-354.965,526.389,-171.424,4021.73
0.0307,522.072,-0.213682,654.182,-653.969,-370.531,527.379,-156.849,4178.24
0.0308,522.072,-0.213682,654.182,-653.969,-370.531,527.379,-156.849,4178.24
0.0308,523.155,-0.243611,672.617,-672.373,-386.055,528.499,-142.443,4310.46
0.0309,523.155,-0.243611,672.617,-672.373,-386.055,528.499,-142.443,4310.46
0.0309,524.344,-0.273301,686.392,-686.119,-401.509,529.716,-128.207,4413.7
0.031,524.344,-0.273301,686.392,-686.119,-401.509,529.716,-128.207,4413.7
0.031,525.609,-0.302721,694.993,-694.69,-416.859,530.998,-114.138,4483.55
0.0311,525.609,-0.302721,694.993,-694.69,-416.859,530.998,-114.138,4483.55
0.0311,526.912,-0.331842,697.935,-697.603,-432.074,532.307,-100.232,4516.09
0.0312,526.912,-0.331842,697.935,-697.603,-432.074,532.307,-100.232,4516.09
0.0312,528.215,-0.360635,694.772,-694.411,-447.119,533.603,-86.4838,4507.94
0.0313,528.215,-0.360635,694.772,-694.411,-447.119,533.603,-86.4838,4507.94
0.0313,529.475,-0.389073,685.098,-684.709,-461.958,534.843,-72.8852,4456.46
0.0314,529.475,-0.389073,685.098,-684.709,-461.958,534.843,-72.8852,4456.46
0.0314,530.647,-0.417126,668.547,-668.13,-476.555,535.983,-59.4281,4359.79
0.0315,530.647,-0.417126,668.547,-668.13,-476.555,535.983,-59.4281,4359.79
0.0315,531.685,-0.444768,644.8,-644.356,-490.871,536.974,-46.1025,4217.03
0.0316,531.685,-0.444768,644.8,-644.356,-490.871,536.974,-46.1025,4217.03
0.0316,532.541,-0.471971,613.584,-613.112,-504.869,537.766,-32.8972,4028.28
0.0317,532.541,-0.471971,613.584,-613.112,-504.869,537.766,-32.8972,4028.28
0.0317,533.162,-0.498708,574.673,-574.174,-518.509,538.31,-19.8003,3794.76
0.0318,533.162,-0.498708,574.673,-574.174,-518.509,538.31,-19.8003,3794.76
0.0318,533.498,-0.524954,527.893,-527.368,-531.753,538.552,-6.79883,3518.78
0.0319,533.498,-0.524954,527.893,-527.368,-531.753,538.552,-6.79883,3518.78
0.0319,533.496,-2.43227,474.06,-471.627,-537.971,538.44,-0.469195,3200.46
0.032,533.496,-2.43227,474.06,-471.627,-537.971,538.44,-0.469195,3200.46
0.032,533.127,-16.875,418.423,-401.548,-537.561,537.946,-0.384673,2866.16
0.0321,533.127,-16.875,418.423,-401.548,-537.561,537.946,-0.384673,2866.16
0.0321,532.384,-45.4243,361.711,-316.286,-536.79,537.061,-0.270862,2533.27
0.0322,532.384,-45.4243,361.711,-316.286,-536.79,537.061,-0.270862,2533.27
0.0322,531.259,-87.9439,303.81,-215.866,-535.65,535.778,-0.127922,2211.77
0.0323,531.259,-87.9439,303.81,-215.866,-535.65,535.778,-0.127922,2211.77
0.0323,529.744,-144.289,244.621,-100.332,-534.132,534.088,0.0439576,1914.27
0.0324,529.744,-144.289,244.621,-100.332,-534.132,534.088,0.0439576,1914.27
0.0324,527.841,-199.04,199.323,-0.283245,-532.239,407.742,124.497,1614.84
0.0325,527.841,-199.04,199.323,-0.283245,-532.239,407.742,124.497,1614.84
0.0325,525.859,-209.695,209.949,-0.253643,-530.278,391.961,138.317,1652.93
0.0326,525.859,-209.695,209.949,-0.253643,-530.278,391.961,138.317,1652.93
0.0326,523.967,-225.778,226.002,-0.223791,-528.418,376.104,152.313,1719.1
