"time","Piston.body.frame_a.r_0[2]","Inertia.w"
1.250000E-002,3.999998E-001,1.476606E-001
1.260000E-002,3.999997E-001,1.493707E-001
1.270000E-002,3.999997E-001,1.510947E-001
1.280000E-002,3.999997E-001,1.528326E-001
1.290000E-002,3.999997E-001,1.545849E-001
1.300000E-002,3.999997E-001,1.563514E-001
1.310000E-002,3.999997E-001,1.581325E-001
1.320000E-002,3.999997E-001,1.599284E-001
1.330000E-002,3.999997E-001,1.617391E-001
1.340000E-002,3.999997E-001,1.635648E-001
1.350000E-002,3.999997E-001,1.654057E-001
1.360000E-002,3.999997E-001,1.672620E-001
1.370000E-002,3.999997E-001,1.691339E-001
1.380000E-002,3.999997E-001,1.710215E-001
1.390000E-002,3.999997E-001,1.729250E-001
1.400000E-002,3.999997E-001,1.748446E-001
1.410000E-002,3.999997E-001,1.767804E-001
1.420000E-002,3.999997E-001,1.787327E-001
1.430000E-002,3.999997E-001,1.807016E-001
1.440000E-002,3.999997E-001,1.826873E-001
1.450000E-002,3.999997E-001,1.846901E-001
1.460000E-002,3.999996E-001,1.867099E-001
1.470000E-002,3.999996E-001,1.887472E-001
1.480000E-002,3.999996E-001,1.908020E-001
1.490000E-002,3.999996E-001,1.928746E-001
1.500000E-002,3.999996E-001,1.949651E-001
1.510000E-002,3.999996E-001,1.970737E-001
1.520000E-002,3.999996E-001,1.992007E-001
1.530000E-002,3.999996E-001,2.013462E-001
1.540000E-002,3.999996E-001,2.035104E-001
1.550000E-002,3.999996E-001,2.056936E-001
1.560000E-002,3.999996E-001,2.078959E-001
1.570000E-002,3.999996E-001,2.101175E-001
1.580000E-002,3.999996E-001,2.123587E-001
1.590000E-002,3.999996E-001,2.146197E-001
1.600000E-002,3.999996E-001,2.169006E-001
1.610000E-002,3.999995E-001,2.192017E-001
1.620000E-002,3.999995E-001,2.215232E-001
1.630000E-002,3.999995E-001,2.238653E-001
1.640000E-002,3.999995E-001,2.262283E-001
1.650000E-002,3.999995E-001,2.286123E-001
1.660000E-002,3.999995E-001,2.310176E-001
1.670000E-002,3.999995E-001,2.334443E-001
1.680000E-002,3.999995E-001,2.358928E-001
1.690000E-002,3.999995E-001,2.383632E-001
1.700000E-002,3.999995E-001,2.408559E-001
1.710000E-002,3.999995E-001,2.433709E-001
1.720000E-002,3.999994E-001,2.459086E-001
1.730000E-002,3.999994E-001,2.484691E-001
1.740000E-002,3.999994E-001,2.510528E-001
1.750000E-002,3.999994E-001,2.536599E-001
1.760000E-002,3.999994E-001,2.562905E-001
1.770000E-002,3.999994E-001,2.589451E-001
1.780000E-002,3.999994E-001,2.616237E-001
1.790000E-002,3.999994E-001,2.643266E-001
1.800000E-002,3.999994E-001,2.670542E-001
1.810000E-002,3.999993E-001,2.698066E-001
1.820000E-002,3.999993E-001,2.725841E-001
1.830000E-002,3.999993E-001,2.753870E-001
1.840000E-002,3.999993E-001,2.782156E-001
1.850000E-002,3.999993E-001,2.810700E-001
1.860000E-002,3.999993E-001,2.839506E-001
1.870000E-002,3.999993E-001,2.868576E-001
1.880000E-002,3.999993E-001,2.897913E-001
1.890000E-002,3.999992E-001,2.927520E-001
1.900000E-002,3.999992E-001,2.957399E-001
1.910000E-002,3.999992E-001,2.987554E-001
1.920000E-002,3.999992E-001,3.017986E-001
1.930000E-002,3.999992E-001,3.048700E-001
1.940000E-002,3.999992E-001,3.079697E-001
1.950000E-002,3.999992E-001,3.110981E-001
1.960000E-002,3.999991E-001,3.142555E-001
1.970000E-002,3.999991E-001,3.174421E-001
1.980000E-002,3.999991E-001,3.206583E-001
1.990000E-002,3.999991E-001,3.239043E-001
2.000000E-002,3.999991E-001,3.271804E-001
2.010000E-002,3.999991E-001,3.304871E-001
2.020000E-002,3.999990E-001,3.338244E-001
2.030000E-002,3.999990E-001,3.371929E-001
2.040000E-002,3.999990E-001,3.405927E-001
2.050000E-002,3.999990E-001,3.440243E-001
2.060000E-002,3.999990E-001,3.474879E-001
2.070000E-002,3.999989E-001,3.509838E-001
2.080000E-002,3.999989E-001,3.545124E-001
2.090000E-002,3.999989E-001,3.580740E-001
2.100000E-002,3.999989E-001,3.616689E-001
2.110000E-002,3.999989E-001,3.652975E-001
2.120000E-002,3.999988E-001,3.689601E-001
2.130000E-002,3.999988E-001,3.726570E-001
2.140000E-002,3.999988E-001,3.763887E-001
2.150000E-002,3.999988E-001,3.801554E-001
2.160000E-002,3.999988E-001,3.839574E-001
2.170000E-002,3.999987E-001,3.877952E-001
2.180000E-002,3.999987E-001,3.916691E-001
2.190000E-002,3.999987E-001,3.955795E-001
2.200000E-002,3.999987E-001,3.995267E-001
2.210000E-002,3.999986E-001,4.035111E-001
2.220000E-002,3.999986E-001,4.075330E-001
2.230000E-002,3.999986E-001,4.115929E-001
2.240000E-002,3.999985E-001,4.156911E-001
2.250000E-002,3.999985E-001,4.198280E-001
2.260000E-002,3.999985E-001,4.240040E-001
2.270000E-002,3.999985E-001,4.282195E-001
2.280000E-002,3.999984E-001,4.324748E-001
2.290000E-002,3.999984E-001,4.367704E-001
2.300000E-002,3.999984E-001,4.411067E-001
2.310000E-002,3.999983E-001,4.454840E-001
2.320000E-002,3.999983E-001,4.499028E-001
2.330000E-002,3.999983E-001,4.543634E-001
2.340000E-002,3.999982E-001,4.588664E-001
2.350000E-002,3.999982E-001,4.634121E-001
2.360000E-002,3.999982E-001,4.680009E-001
2.370000E-002,3.999981E-001,4.726333E-001
2.380000E-002,3.999981E-001,4.773097E-001
2.390000E-002,3.999981E-001,4.820305E-001
2.400000E-002,3.999980E-001,4.867962E-001
2.410000E-002,3.999980E-001,4.916072E-001
2.420000E-002,3.999980E-001,4.964640E-001
2.430000E-002,3.999979E-001,5.013670E-001
2.440000E-002,3.999979E-001,5.063167E-001
2.450000E-002,3.999978E-001,5.113135E-001
2.460000E-002,3.999978E-001,5.163579E-001
2.470000E-002,3.999978E-001,5.214504E-001
2.480000E-002,3.999977E-001,5.265914E-001
2.490000E-002,3.999977E-001,5.317814E-001
2.500000E-002,3.999976E-001,5.370210E-001
2.510000E-002,3.999976E-001,5.423105E-001
2.520000E-002,3.999975E-001,5.476505E-001
2.530000E-002,3.999975E-001,5.530415E-001
2.540000E-002,3.999974E-001,5.584840E-001
2.550000E-002,3.999974E-001,5.639785E-001
2.560000E-002,3.999973E-001,5.695255E-001
2.570000E-002,3.999973E-001,5.751255E-001
2.580000E-002,3.999972E-001,5.807790E-001
2.590000E-002,3.999972E-001,5.864866E-001
2.600000E-002,3.999971E-001,5.922488E-001
2.610000E-002,3.999971E-001,5.980661E-001
2.620000E-002,3.999970E-001,6.039391E-001
2.630000E-002,3.999970E-001,6.098683E-001
2.640000E-002,3.999969E-001,6.158543E-001
2.650000E-002,3.999968E-001,6.218976E-001
2.660000E-002,3.999968E-001,6.279988E-001
2.670000E-002,3.999967E-001,6.341584E-001
2.680000E-002,3.999967E-001,6.403771E-001
2.690000E-002,3.999966E-001,6.466554E-001
2.700000E-002,3.999965E-001,6.529939E-001
2.710000E-002,3.999965E-001,6.593932E-001
2.720000E-002,3.999964E-001,6.658538E-001
2.730000E-002,3.999963E-001,6.723764E-001
2.740000E-002,3.999963E-001,6.789616E-001
2.750000E-002,3.999962E-001,6.856100E-001
2.760000E-002,3.999961E-001,6.923223E-001
2.770000E-002,3.999960E-001,6.990989E-001
2.780000E-002,3.999960E-001,7.059407E-001
2.790000E-002,3.999959E-001,7.128481E-001
2.800000E-002,3.999958E-001,7.198219E-001
2.810000E-002,3.999957E-001,7.268627E-001
2.820000E-002,3.999956E-001,7.339711E-001
2.830000E-002,3.999955E-001,7.411479E-001
2.840000E-002,3.999955E-001,7.483936E-001
2.850000E-002,3.999954E-001,7.557090E-001
2.860000E-002,3.999953E-001,7.630947E-001
2.870000E-002,3.999952E-001,7.705514E-001
2.880000E-002,3.999951E-001,7.780799E-001
2.890000E-002,3.999950E-001,7.856808E-001
2.900000E-002,3.999949E-001,7.933547E-001
2.910000E-002,3.999948E-001,8.011026E-001
2.920000E-002,3.999947E-001,8.089249E-001
2.930000E-002,3.999946E-001,8.168226E-001
2.940000E-002,3.999945E-001,8.247963E-001
2.950000E-002,3.999944E-001,8.328467E-001
2.960000E-002,3.999943E-001,8.409746E-001
2.970000E-002,3.999942E-001,8.491808E-001
2.980000E-002,3.999941E-001,8.574660E-001
2.990000E-002,3.999939E-001,8.658310E-001
3.000000E-002,3.999938E-001,8.742766E-001
3.010000E-002,3.999937E-001,8.828035E-001
3.020000E-002,3.999936E-001,8.914126E-001
3.030000E-002,3.999935E-001,9.001046E-001
3.040000E-002,3.999933E-001,9.088804E-001
3.050000E-002,3.999932E-001,9.177408E-001
3.060000E-002,3.999931E-001,9.266865E-001
3.070000E-002,3.999929E-001,9.357184E-001
3.080000E-002,3.999928E-001,9.448375E-001
3.090000E-002,3.999927E-001,9.540444E-001
3.100000E-002,3.999925E-001,9.633401E-001
3.110000E-002,3.999924E-001,9.727254E-001
3.120000E-002,3.999922E-001,9.822012E-001
3.130000E-002,3.999921E-001,9.917684E-001
3.140000E-002,3.999919E-001,1.001428E+000
3.150000E-002,3.999918E-001,1.011180E+000
3.160000E-002,3.999916E-001,1.021027E+000
3.170000E-002,3.999914E-001,1.030969E+000
3.180000E-002,3.999913E-001,1.041006E+000
3.190000E-002,3.999911E-001,1.051141E+000
3.200000E-002,3.999909E-001,1.061373E+000
3.210000E-002,3.999908E-001,1.071704E+000
3.220000E-002,3.999906E-001,1.082135E+000
3.230000E-002,3.999904E-001,1.092666E+000
3.240000E-002,3.999902E-001,1.103299E+000
3.250000E-002,3.999900E-001,1.114034E+000
3.260000E-002,3.999898E-001,1.124873E+000
3.270000E-002,3.999896E-001,1.135817E+000
3.280000E-002,3.999894E-001,1.146867E+000
3.290000E-002,3.999892E-001,1.158023E+000
3.300000E-002,3.999890E-001,1.169286E+000
3.310000E-002,3.999888E-001,1.180659E+000
3.320000E-002,3.999886E-001,1.192141E+000
3.330000E-002,3.999884E-001,1.203734E+000
3.340000E-002,3.999881E-001,1.215439E+000
3.350000E-002,3.999879E-001,1.227257E+000
3.360000E-002,3.999877E-001,1.239189E+000
3.370000E-002,3.999874E-001,1.251237E+000
3.380000E-002,3.999872E-001,1.263401E+000
3.390000E-002,3.999869E-001,1.275682E+000
3.400000E-002,3.999867E-001,1.288082E+000
3.410000E-002,3.999864E-001,1.300601E+000
3.420000E-002,3.999862E-001,1.313242E+000
3.430000E-002,3.999859E-001,1.326004E+000
3.440000E-002,3.999856E-001,1.338890E+000
3.450000E-002,3.999853E-001,1.351900E+000
3.460000E-002,3.999851E-001,1.365036E+000
3.470000E-002,3.999848E-001,1.378299E+000
3.480000E-002,3.999845E-001,1.391690E+000
3.490000E-002,3.999842E-001,1.405210E+000
3.500000E-002,3.999839E-001,1.418861E+000
3.510000E-002,3.999836E-001,1.432643E+000
3.520000E-002,3.999832E-001,1.446559E+000
3.530000E-002,3.999829E-001,1.460610E+000
3.540000E-002,3.999826E-001,1.474795E+000
3.550000E-002,3.999822E-001,1.489118E+000
3.560000E-002,3.999819E-001,1.503580E+000
3.570000E-002,3.999815E-001,1.518181E+000
3.580000E-002,3.999812E-001,1.532923E+000
3.590000E-002,3.999808E-001,1.547807E+000
3.600000E-002,3.999804E-001,1.562836E+000
3.610000E-002,3.999801E-001,1.578009E+000
3.620000E-002,3.999797E-001,1.593329E+000
3.630000E-002,3.999793E-001,1.608797E+000
3.640000E-002,3.999789E-001,1.624415E+000
3.650000E-002,3.999785E-001,1.640183E+000
3.660000E-002,3.999780E-001,1.656103E+000
3.670000E-002,3.999776E-001,1.672178E+000
3.680000E-002,3.999772E-001,1.688407E+000
3.690000E-002,3.999767E-001,1.704794E+000
3.700000E-002,3.999763E-001,1.721339E+000
3.710000E-002,3.999758E-001,1.738043E+000
3.720000E-002,3.999754E-001,1.754909E+000
3.730000E-002,3.999749E-001,1.771938E+000
3.740000E-002,3.999744E-001,1.789131E+000
3.750000E-002,3.999739E-001,1.806490E+000
3.760000E-002,3.999734E-001,1.824017E+000
3.770000E-002,3.999729E-001,1.841713E+000
3.780000E-002,3.999723E-001,1.859580E+000
3.790000E-002,3.999718E-001,1.877620E+000
3.800000E-002,3.999712E-001,1.895834E+000
3.810000E-002,3.999707E-001,1.914224E+000
3.820000E-002,3.999701E-001,1.932791E+000
3.830000E-002,3.999695E-001,1.951538E+000
3.840000E-002,3.999689E-001,1.970465E+000
3.850000E-002,3.999683E-001,1.989576E+000
3.860000E-002,3.999677E-001,2.008871E+000
3.870000E-002,3.999671E-001,2.028352E+000
3.880000E-002,3.999665E-001,2.048021E+000
3.890000E-002,3.999658E-001,2.067880E+000
3.900000E-002,3.999651E-001,2.087931E+000
3.910000E-002,3.999645E-001,2.108176E+000
3.920000E-002,3.999638E-001,2.128615E+000
3.930000E-002,3.999631E-001,2.149252E+000
3.940000E-002,3.999623E-001,2.170089E+000
3.950000E-002,3.999616E-001,2.191126E+000
3.960000E-002,3.999609E-001,2.212367E+000
3.970000E-002,3.999601E-001,2.233812E+000
3.980000E-002,3.999593E-001,2.255464E+000
3.990000E-002,3.999585E-001,2.277325E+000
4.000000E-002,3.999577E-001,2.299398E+000
4.010000E-002,3.999569E-001,2.321683E+000
4.020000E-002,3.999561E-001,2.344183E+000
4.030000E-002,3.999552E-001,2.366900E+000
4.040000E-002,3.999543E-001,2.389836E+000
4.050000E-002,3.999534E-001,2.412993E+000
4.060000E-002,3.999525E-001,2.436374E+000
4.070000E-002,3.999516E-001,2.459980E+000
4.080000E-002,3.999507E-001,2.483814E+000
4.090000E-002,3.999497E-001,2.507878E+000
4.100000E-002,3.999487E-001,2.532174E+000
4.110000E-002,3.999477E-001,2.556704E+000
4.120000E-002,3.999467E-001,2.581470E+000
4.130000E-002,3.999457E-001,2.606475E+000
4.140000E-002,3.999446E-001,2.631721E+000
4.150000E-002,3.999435E-001,2.657210E+000
4.160000E-002,3.999425E-001,2.682945E+000
4.170000E-002,3.999413E-001,2.708928E+000
4.180000E-002,3.999402E-001,2.735161E+000
4.190000E-002,3.999390E-001,2.761647E+000
4.200000E-002,3.999378E-001,2.788388E+000
4.210000E-002,3.999366E-001,2.815387E+000
4.220000E-002,3.999354E-001,2.842645E+000
4.230000E-002,3.999341E-001,2.870166E+000
4.240000E-002,3.999329E-001,2.897952E+000
4.250000E-002,3.999316E-001,2.926006E+000
4.260000E-002,3.999302E-001,2.954329E+000
4.270000E-002,3.999289E-001,2.982925E+000
4.280000E-002,3.999275E-001,3.011796E+000
4.290000E-002,3.999261E-001,3.040946E+000
4.300000E-002,3.999246E-001,3.070375E+000
4.310000E-002,3.999232E-001,3.100087E+000
4.320000E-002,3.999217E-001,3.130086E+000
4.330000E-002,3.999201E-001,3.160372E+000
4.340000E-002,3.999186E-001,3.190950E+000
4.350000E-002,3.999170E-001,3.221822E+000
4.360000E-002,3.999154E-001,3.252991E+000
4.370000E-002,3.999137E-001,3.284459E+000
4.380000E-002,3.999121E-001,3.316230E+000
4.390000E-002,3.999103E-001,3.348305E+000
4.400000E-002,3.999086E-001,3.380689E+000
4.410000E-002,3.999068E-001,3.413384E+000
4.420000E-002,3.999050E-001,3.446393E+000
4.430000E-002,3.999032E-001,3.479719E+000
4.440000E-002,3.999013E-001,3.513365E+000
4.450000E-002,3.998994E-001,3.547333E+000
4.460000E-002,3.998974E-001,3.581628E+000
4.470000E-002,3.998954E-001,3.616251E+000
4.480000E-002,3.998934E-001,3.651207E+000
4.490000E-002,3.998913E-001,3.686498E+000
4.500000E-002,3.998892E-001,3.722127E+000
4.510000E-002,3.998870E-001,3.758098E+000
4.520000E-002,3.998848E-001,3.794413E+000
4.530000E-002,3.998826E-001,3.831077E+000
4.540000E-002,3.998803E-001,3.868092E+000
4.550000E-002,3.998780E-001,3.905461E+000
4.560000E-002,3.998756E-001,3.943188E+000
4.570000E-002,3.998732E-001,3.981276E+000
4.580000E-002,3.998707E-001,4.019729E+000
4.590000E-002,3.998682E-001,4.058549E+000
4.600000E-002,3.998656E-001,4.097741E+000
4.610000E-002,3.998630E-001,4.137308E+000
4.620000E-002,3.998604E-001,4.177253E+000
4.630000E-002,3.998576E-001,4.217580E+000
4.640000E-002,3.998549E-001,4.258293E+000
4.650000E-002,3.998521E-001,4.299394E+000
4.660000E-002,3.998492E-001,4.340888E+000
4.670000E-002,3.998462E-001,4.382778E+000
4.680000E-002,3.998433E-001,4.425068E+000
4.690000E-002,3.998402E-001,4.467761E+000
4.700000E-002,3.998371E-001,4.510862E+000
4.710000E-002,3.998339E-001,4.554374E+000
4.720000E-002,3.998307E-001,4.598300E+000
4.730000E-002,3.998274E-001,4.642645E+000
4.740000E-002,3.998241E-001,4.687413E+000
4.750000E-002,3.998206E-001,4.732607E+000
4.760000E-002,3.998172E-001,4.778231E+000
4.770000E-002,3.998136E-001,4.824289E+000
4.780000E-002,3.998100E-001,4.870786E+000
4.790000E-002,3.998063E-001,4.917725E+000
4.800000E-002,3.998025E-001,4.965110E+000
4.810000E-002,3.997987E-001,5.012946E+000
4.820000E-002,3.997948E-001,5.061235E+000
4.830000E-002,3.997908E-001,5.109984E+000
4.840000E-002,3.997867E-001,5.159195E+000
4.850000E-002,3.997826E-001,5.208873E+000
4.860000E-002,3.997783E-001,5.259022E+000
4.870000E-002,3.997740E-001,5.309647E+000
4.880000E-002,3.997696E-001,5.360751E+000
4.890000E-002,3.997652E-001,5.412340E+000
4.900000E-002,3.997606E-001,5.464417E+000
4.910000E-002,3.997560E-001,5.516986E+000
4.920000E-002,3.997512E-001,5.570053E+000
4.930000E-002,3.997464E-001,5.623622E+000
4.940000E-002,3.997415E-001,5.677697E+000
4.950000E-002,3.997364E-001,5.732282E+000
4.960000E-002,3.997313E-001,5.787383E+000
4.970000E-002,3.997261E-001,5.843004E+000
4.980000E-002,3.997208E-001,5.899149E+000
4.990000E-002,3.997154E-001,5.955823E+000
5.000000E-002,3.997098E-001,6.013032E+000
5.010000E-002,3.997042E-001,6.070778E+000
5.020000E-002,3.996985E-001,6.129069E+000
5.030000E-002,3.996926E-001,6.187907E+000
5.040000E-002,3.996867E-001,6.247298E+000
5.050000E-002,3.996806E-001,6.307248E+000
5.060000E-002,3.996744E-001,6.367760E+000
5.070000E-002,3.996681E-001,6.428839E+000
5.080000E-002,3.996616E-001,6.490491E+000
5.090000E-002,3.996551E-001,6.552721E+000
5.100000E-002,3.996484E-001,6.615534E+000
5.110000E-002,3.996415E-001,6.678934E+000
5.120000E-002,3.996346E-001,6.742926E+000
5.130000E-002,3.996275E-001,6.807517E+000
5.140000E-002,3.996203E-001,6.872711E+000
5.150000E-002,3.996129E-001,6.938513E+000
5.160000E-002,3.996054E-001,7.004928E+000
5.170000E-002,3.995978E-001,7.071962E+000
5.180000E-002,3.995900E-001,7.139620E+000
5.190000E-002,3.995820E-001,7.207908E+000
5.200000E-002,3.995739E-001,7.276830E+000
5.210000E-002,3.995657E-001,7.346391E+000
5.220000E-002,3.995572E-001,7.416599E+000
5.230000E-002,3.995487E-001,7.487457E+000
5.240000E-002,3.995399E-001,7.558971E+000
5.250000E-002,3.995310E-001,7.631147E+000
5.260000E-002,3.995219E-001,7.703990E+000
5.270000E-002,3.995127E-001,7.777506E+000
5.280000E-002,3.995032E-001,7.851700E+000
5.290000E-002,3.994936E-001,7.926579E+000
5.300000E-002,3.994838E-001,8.002147E+000
5.310000E-002,3.994738E-001,8.078410E+000
5.320000E-002,3.994636E-001,8.155374E+000
5.330000E-002,3.994533E-001,8.233044E+000
5.340000E-002,3.994427E-001,8.311428E+000
5.350000E-002,3.994319E-001,8.390529E+000
5.360000E-002,3.994209E-001,8.470354E+000
5.370000E-002,3.994097E-001,8.550908E+000
5.380000E-002,3.993983E-001,8.632199E+000
5.390000E-002,3.993867E-001,8.714230E+000
5.400000E-002,3.993748E-001,8.797009E+000
5.410000E-002,3.993627E-001,8.880541E+000
5.420000E-002,3.993504E-001,8.964832E+000
5.430000E-002,3.993379E-001,9.049888E+000
5.440000E-002,3.993251E-001,9.135715E+000
5.450000E-002,3.993120E-001,9.222319E+000
5.460000E-002,3.992988E-001,9.309705E+000
5.470000E-002,3.992852E-001,9.397881E+000
5.480000E-002,3.992714E-001,9.486851E+000
5.490000E-002,3.992574E-001,9.576622E+000
5.500000E-002,3.992430E-001,9.667200E+000
5.510000E-002,3.992284E-001,9.758591E+000
5.520000E-002,3.992135E-001,9.850801E+000
5.530000E-002,3.991984E-001,9.943836E+000
5.540000E-002,3.991829E-001,1.003770E+001
5.550000E-002,3.991672E-001,1.013241E+001
5.560000E-002,3.991511E-001,1.022795E+001
5.570000E-002,3.991347E-001,1.032435E+001
5.580000E-002,3.991181E-001,1.042160E+001
5.590000E-002,3.991011E-001,1.051972E+001
5.600000E-002,3.990838E-001,1.061870E+001
5.610000E-002,3.990661E-001,1.071855E+001
5.620000E-002,3.990482E-001,1.081929E+001
5.630000E-002,3.990298E-001,1.092091E+001
5.640000E-002,3.990112E-001,1.102342E+001
5.650000E-002,3.989922E-001,1.112684E+001
5.660000E-002,3.989728E-001,1.123115E+001
5.670000E-002,3.989530E-001,1.133638E+001
5.680000E-002,3.989329E-001,1.144252E+001
5.690000E-002,3.989124E-001,1.154959E+001
5.700000E-002,3.988915E-001,1.165758E+001
5.710000E-002,3.988702E-001,1.176651E+001
5.720000E-002,3.988485E-001,1.187638E+001
5.730000E-002,3.988264E-001,1.198720E+001
5.740000E-002,3.988039E-001,1.209897E+001
5.750000E-002,3.987809E-001,1.221170E+001
5.760000E-002,3.987576E-001,1.232539E+001
5.770000E-002,3.987337E-001,1.244005E+001
5.780000E-002,3.987095E-001,1.255569E+001
5.790000E-002,3.986847E-001,1.267231E+001
