    "time",  "freqHz",      "T2","clutch1.phi_rel","clutch1.w_rel","clutch2.phi_rel","clutch2.w_rel","clutch3.phi_rel","clutch3.w_rel",  "J1.phi",    "J1.w"
     1.124,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.125,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.126,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.127,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.128,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.129,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
      1.13,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.131,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.132,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.133,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.134,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.135,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.136,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.137,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.138,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.139,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
      1.14,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.141,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.142,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.143,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.144,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.145,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.146,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.147,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.148,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.149,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
      1.15,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.151,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.152,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.153,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.154,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.155,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.156,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.157,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.158,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.159,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
      1.16,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.161,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.162,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.163,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.164,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.165,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.166,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.167,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.168,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.169,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
      1.17,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.171,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.172,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.173,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.174,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.175,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.176,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.177,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.178,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.179,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
      1.18,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.181,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.182,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.183,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.184,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.185,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.186,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.187,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.188,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.189,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
      1.19,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.191,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.192,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.193,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.194,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.195,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.196,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.197,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.198,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.199,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
       1.2,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.201,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.202,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.203,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.204,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.205,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.206,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.207,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.208,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.209,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
      1.21,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.211,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.212,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.213,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.214,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.215,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.216,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.217,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.218,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.219,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
      1.22,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.221,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.222,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.223,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.224,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.225,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.226,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.227,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.228,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.229,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
      1.23,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.231,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.232,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.233,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.234,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.235,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.236,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.237,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.238,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.239,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
      1.24,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.241,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.242,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.243,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.244,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.245,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.246,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.247,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.248,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.249,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
      1.25,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.251,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.252,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.253,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.254,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.255,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.256,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.257,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.258,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.259,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
      1.26,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.261,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.262,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.263,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.264,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.265,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.266,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.267,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.268,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.269,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
      1.27,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.271,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.272,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.273,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.274,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.275,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.276,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.277,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.278,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.279,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
      1.28,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.281,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.282,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.283,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.284,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.285,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.286,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.287,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.288,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.289,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
      1.29,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.291,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.292,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.293,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.294,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.295,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.296,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.297,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.298,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.299,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
       1.3,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.301,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.302,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.303,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.304,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.305,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.306,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.307,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.308,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.309,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
      1.31,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.311,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.312,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.313,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.314,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.315,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.316,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.317,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.318,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.319,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
      1.32,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.321,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.322,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.323,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.324,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.325,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.326,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.327,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.328,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.329,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
      1.33,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.331,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.332,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.333,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.334,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.335,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.336,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.337,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.338,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.339,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
      1.34,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.341,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.342,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.343,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.344,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.345,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.346,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
     1.347,       0.2,       0.4,-2.5605234, -2.331203,-0.78340366,-3.8344555,         0,         0, 3.3439271, 6.1656585
