"time","sum.y","triggeredAdd.y","product.y"
2.30000000000000E-01,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.40000000000000E-01,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.50000000000000E-01,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.60000000000000E-01,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.70000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.80000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.90000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.00000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.10000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.20000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.30000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.40000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.50000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.60000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.70000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.80000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.90000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.00000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.10000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.20000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.30000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.40000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.50000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.60000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.70000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.80000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.90000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.00000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.10000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.20000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.30000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.40000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.50000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.60000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.70000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.80000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.90000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.00000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.10000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.20000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.30000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.40000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.50000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.60000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.70000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.80000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.90000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.00000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.10000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.20000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.30000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.40000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.50000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.60000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.70000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.80000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.90000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.00000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.10000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.20000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.30000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.40000000000000E-01,3.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.50000000000000E-01,3.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.60000000000000E-01,3.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.70000000000000E-01,3.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.80000000000000E-01,3.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.90000000000000E-01,3.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.00000000000000E-01,3.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.10000000000000E-01,3.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.20000000000000E-01,3.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.30000000000000E-01,3.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.40000000000000E-01,3.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.50000000000000E-01,3.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.60000000000000E-01,3.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.70000000000000E-01,3.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.80000000000000E-01,3.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.90000000000000E-01,3.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.00000000000000E+00,3.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.01000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.02000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.03000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.04000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.05000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.06000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.07000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.08000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.09000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.10000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.11000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.12000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.13000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.14000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.15000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.16000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.17000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.18000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.19000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.20000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.21000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.22000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.23000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.24000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.25000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.26000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.27000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.28000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.29000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.30000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.31000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.32000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.33000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.34000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.35000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.36000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.37000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.38000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.39000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.40000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.41000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.42000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.43000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.44000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.45000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.46000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.47000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.48000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.49000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.50000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.51000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.52000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.53000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.54000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.55000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.56000000000000E+00,3.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.57000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.58000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.59000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.60000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.61000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.62000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.63000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.64000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.65000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.66000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.67000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.68000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.69000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.70000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.71000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.72000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.73000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.74000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.75000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.76000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.77000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.78000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.79000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.80000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.81000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.82000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.83000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.84000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.85000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.86000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.87000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.88000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.89000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.90000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.91000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.92000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.93000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.94000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.95000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.96000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.97000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.98000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.99000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
2.00000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
2.01000000000000E+00,4.00000000000000E+00,2.00000000000000E+00,0.00000000000000E+00
2.02000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.03000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.04000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.05000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.06000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.07000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.08000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.09000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.10000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.11000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.12000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.13000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.14000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.15000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.16000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.17000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.18000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.19000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.20000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.21000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.22000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.23000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.24000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.25000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.26000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.27000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.28000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.29000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.30000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.31000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.32000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.33000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.34000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.35000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.36000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.37000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.38000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.39000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.40000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.41000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.42000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.43000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.44000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.45000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.46000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.47000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.48000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.49000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.50000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.51000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.52000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.53000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.54000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.55000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.56000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.57000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.58000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.59000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.60000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.61000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.62000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.63000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.64000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.65000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.66000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.67000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.68000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.69000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.70000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.71000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.72000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.73000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.74000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.75000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.76000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.77000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.78000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.79000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.80000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.81000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.82000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.83000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.84000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.85000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.86000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.87000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.88000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.89000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.90000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.91000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.92000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.93000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.94000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.95000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.96000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.97000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.98000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
2.99000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
3.00000000000000E+00,7.00000000000000E+00,2.00000000000000E+00,2.10000000000000E+01
3.01000000000000E+00,7.00000000000000E+00,3.00000000000000E+00,2.10000000000000E+01
3.02000000000000E+00,7.00000000000000E+00,3.00000000000000E+00,2.10000000000000E+01
3.03000000000000E+00,7.00000000000000E+00,3.00000000000000E+00,2.10000000000000E+01
3.04000000000000E+00,7.00000000000000E+00,3.00000000000000E+00,2.10000000000000E+01
3.05000000000000E+00,7.00000000000000E+00,3.00000000000000E+00,2.10000000000000E+01
3.06000000000000E+00,7.00000000000000E+00,3.00000000000000E+00,2.10000000000000E+01
3.07000000000000E+00,7.00000000000000E+00,3.00000000000000E+00,2.10000000000000E+01
3.08000000000000E+00,7.00000000000000E+00,3.00000000000000E+00,2.10000000000000E+01
3.09000000000000E+00,7.00000000000000E+00,3.00000000000000E+00,2.10000000000000E+01
3.10000000000000E+00,7.00000000000000E+00,3.00000000000000E+00,2.10000000000000E+01
3.11000000000000E+00,7.00000000000000E+00,3.00000000000000E+00,2.10000000000000E+01
3.12000000000000E+00,7.00000000000000E+00,3.00000000000000E+00,2.10000000000000E+01
3.13000000000000E+00,7.00000000000000E+00,3.00000000000000E+00,2.10000000000000E+01
3.14000000000000E+00,7.00000000000000E+00,3.00000000000000E+00,2.10000000000000E+01
3.15000000000000E+00,7.00000000000000E+00,3.00000000000000E+00,2.10000000000000E+01
3.16000000000000E+00,7.00000000000000E+00,3.00000000000000E+00,2.10000000000000E+01
