"Time","x_0","x_1","x_2","y_0","y_1","y_2"
1.800000000000000E+00,4.869238200000000E+01,-8.850408900000000E+00,2.349980700000000E+01,-4.143401241160300E+02,4.078371600000000E+01,6.484106280000000E+01
1.810000000000000E+00,4.857634800000000E+01,-9.207318300000001E+00,2.359275500000000E+01,-4.309474910150000E+02,3.984197310000000E+01,6.334178010000000E+01
1.820000000000000E+00,4.845545600000000E+01,-9.560544900000000E+00,2.368511200000000E+01,-4.472578978875700E+02,3.984197310000000E+01,6.334178010000000E+01
1.830000000000000E+00,4.832972000000000E+01,-9.909947499999999E+00,2.377687800000000E+01,-4.632605627379700E+02,3.889491110000000E+01,6.334178010000000E+01
1.840000000000000E+00,4.819915000000000E+01,-1.025538600000000E+01,2.386804900000000E+01,-4.789449878897000E+02,3.889491110000000E+01,6.334178010000000E+01
1.850000000000000E+00,4.806376000000000E+01,-1.059672300000000E+01,2.395862300000000E+01,-4.943008881219000E+02,3.794376400000000E+01,6.181181300000000E+01
1.860000000000000E+00,4.792356400000000E+01,-1.093382100000000E+01,2.404859800000000E+01,-5.093183510584800E+02,3.794376400000000E+01,6.181181300000000E+01
1.870000000000000E+00,4.777857600000000E+01,-1.126654600000000E+01,2.413797200000000E+01,-5.239876704580400E+02,3.698974300000000E+01,6.181181300000000E+01
1.880000000000000E+00,4.762881000000000E+01,-1.159476400000000E+01,2.422674300000000E+01,-5.382995243184999E+02,3.698974300000000E+01,6.181181300000000E+01
1.890000000000000E+00,4.747428100000000E+01,-1.191834400000000E+01,2.431490800000000E+01,-5.522448115508400E+02,3.603404600000000E+01,6.026078900000000E+01
1.900000000000000E+00,4.731500400000000E+01,-1.223715800000000E+01,2.440246500000000E+01,-5.658148121106600E+02,3.603404600000000E+01,6.026078900000000E+01
1.910000000000000E+00,4.715099700000000E+01,-1.255107600000000E+01,2.448941200000000E+01,-5.790011797186301E+02,3.507784600000000E+01,6.026078900000000E+01
1.920000000000000E+00,4.698227400000000E+01,-1.285997500000000E+01,2.457574700000000E+01,-5.917957468227700E+02,3.507784600000000E+01,6.026078900000000E+01
1.930000000000000E+00,4.680885300000000E+01,-1.316372900000000E+01,2.466146700000000E+01,-6.041908690831500E+02,3.412229900000000E+01,5.869804600000000E+01
1.940000000000000E+00,4.663075100000000E+01,-1.346221900000000E+01,2.474657100000000E+01,-6.161790556928401E+02,3.412229900000000E+01,5.869804600000000E+01
1.950000000000000E+00,4.644798600000000E+01,-1.375532300000000E+01,2.483105700000000E+01,-6.277533820964700E+02,3.316853200000000E+01,5.869804600000000E+01
1.960000000000000E+00,4.626057600000000E+01,-1.404292600000000E+01,2.491492100000000E+01,-6.389070501294800E+02,3.316853200000000E+01,5.869804600000000E+01
1.970000000000000E+00,4.606854000000000E+01,-1.432491100000000E+01,2.499816300000000E+01,-6.496338454853800E+02,3.221765000000000E+01,5.713257100000000E+01
1.980000000000000E+00,4.587189800000000E+01,-1.460116700000000E+01,2.508077900000000E+01,-6.599277353999400E+02,3.221765000000000E+01,5.713257100000000E+01
1.990000000000000E+00,4.567066800000000E+01,-1.487158300000000E+01,2.516276900000000E+01,-6.697832433049700E+02,3.127073100000000E+01,5.713257100000000E+01
2.000000000000000E+00,4.546487100000000E+01,-1.513605000000000E+01,2.524413000000000E+01,-6.791951298274400E+02,3.127073100000000E+01,5.713257100000000E+01
2.010000000000000E+00,4.525452800000000E+01,-1.539446300000000E+01,2.532485900000000E+01,-6.881585606995500E+02,3.032882100000000E+01,5.557295100000000E+01
2.020000000000000E+00,4.503966000000000E+01,-1.564671800000000E+01,2.540495500000000E+01,-6.966691568784599E+02,3.032882100000000E+01,5.557295100000000E+01
2.030000000000000E+00,4.482028700000000E+01,-1.589271500000000E+01,2.548441700000000E+01,-7.047228588358799E+02,2.939294200000000E+01,5.557295100000000E+01
2.040000000000000E+00,4.459643300000000E+01,-1.613235500000000E+01,2.556324100000000E+01,-7.123160475092100E+02,2.939294200000000E+01,5.557295100000000E+01
2.050000000000000E+00,4.436811800000000E+01,-1.636554200000000E+01,2.564142600000000E+01,-7.194454888897100E+02,2.846407800000000E+01,5.402731900000000E+01
2.060000000000000E+00,4.413536800000000E+01,-1.659218300000000E+01,2.571897000000000E+01,-7.261082985899600E+02,2.846407800000000E+01,5.402731900000000E+01
2.070000000000000E+00,4.389820300000000E+01,-1.681218800000000E+01,2.579587100000000E+01,-7.323021026283400E+02,2.754318500000000E+01,5.402731900000000E+01
2.080000000000000E+00,4.365664900000000E+01,-1.702546800000000E+01,2.587212700000000E+01,-7.380248416981600E+02,2.754318500000000E+01,5.402731900000000E+01
2.090000000000000E+00,4.341072900000000E+01,-1.723193800000000E+01,2.594773600000000E+01,-7.432748805367301E+02,2.663118100000000E+01,5.250330800000000E+01
2.100000000000000E+00,4.316046800000000E+01,-1.743151500000000E+01,2.602269700000000E+01,-7.480509906628000E+02,2.663118100000000E+01,5.250330800000000E+01
2.110000000000000E+00,4.290589100000000E+01,-1.762412100000000E+01,2.609700700000000E+01,-7.523523453490200E+02,2.572895300000000E+01,5.250330800000000E+01
2.120000000000000E+00,4.264702400000000E+01,-1.780967600000000E+01,2.617066400000000E+01,-7.561786145968100E+02,2.572895300000000E+01,5.250330800000000E+01
2.130000000000000E+00,4.238389200000000E+01,-1.798810800000000E+01,2.624366800000000E+01,-7.595296798042200E+02,2.483734800000000E+01,5.100801200000000E+01
2.140000000000000E+00,4.211652200000000E+01,-1.815934500000000E+01,2.631601500000000E+01,-7.624060267563400E+02,2.483734800000000E+01,5.100801200000000E+01
2.150000000000000E+00,4.184494000000000E+01,-1.832331900000000E+01,2.638770500000000E+01,-7.648084531980900E+02,2.395717700000000E+01,5.100801200000000E+01
2.160000000000000E+00,4.156917300000000E+01,-1.847996300000000E+01,2.645873400000000E+01,-7.667381841558600E+02,2.395717700000000E+01,5.100801200000000E+01
2.170000000000000E+00,4.128925000000000E+01,-1.862921600000000E+01,2.652910200000000E+01,-7.681967789806000E+02,2.308921000000000E+01,4.954794400000000E+01
2.180000000000000E+00,4.100519700000000E+01,-1.877101700000000E+01,2.659880700000000E+01,-7.691863567280000E+02,2.308921000000000E+01,4.954794400000000E+01
2.190000000000000E+00,4.071704500000000E+01,-1.890531000000000E+01,2.666784700000000E+01,-7.697092499753500E+02,2.223418000000000E+01,4.954794400000000E+01
2.200000000000000E+00,4.042482000000000E+01,-1.903204100000000E+01,2.673622100000000E+01,-7.697683580089500E+02,2.223418000000000E+01,4.954794400000000E+01
2.210000000000000E+00,4.012855300000000E+01,-1.915116000000000E+01,2.680392600000000E+01,-7.693668316576200E+02,2.139277900000000E+01,4.812900000000000E+01
2.220000000000000E+00,3.982827400000000E+01,-1.926261900000000E+01,2.687096100000000E+01,-7.685083390714800E+02,2.139277900000000E+01,4.812900000000000E+01
2.230000000000000E+00,3.952401100000000E+01,-1.936637200000000E+01,2.693732400000000E+01,-7.671968674896100E+02,2.056565500000000E+01,4.812900000000000E+01
2.240000000000000E+00,3.921579600000000E+01,-1.946238000000000E+01,2.700301300000000E+01,-7.654366999580900E+02,2.056565500000000E+01,4.812900000000000E+01
2.250000000000000E+00,3.890366000000000E+01,-1.955060200000000E+01,2.706802800000000E+01,-7.632327237544800E+02,1.975341600000000E+01,4.675642900000000E+01
2.260000000000000E+00,3.858763300000000E+01,-1.963100500000000E+01,2.713236600000000E+01,-7.605899730033200E+02,1.975341600000000E+01,4.675642900000000E+01
2.270000000000000E+00,3.826774800000000E+01,-1.970355600000000E+01,2.719602500000000E+01,-7.575140163611600E+02,1.895662800000000E+01,4.675642900000000E+01
2.280000000000000E+00,3.794403500000000E+01,-1.976822500000000E+01,2.725900500000000E+01,-7.540107157118900E+02,1.895662800000000E+01,4.675642900000000E+01
2.290000000000000E+00,3.761652900000000E+01,-1.982498700000000E+01,2.732130300000000E+01,-7.500862212878700E+02,1.817581000000000E+01,4.543481500000000E+01
2.300000000000000E+00,3.728526100000000E+01,-1.987382000000000E+01,2.738291800000000E+01,-7.457471984101199E+02,1.817581000000000E+01,4.543481500000000E+01
2.310000000000000E+00,3.695026400000000E+01,-1.991470300000000E+01,2.744384900000000E+01,-7.410005657670200E+02,1.741144100000000E+01,4.543481500000000E+01
2.320000000000000E+00,3.661157200000000E+01,-1.994762100000000E+01,2.750409300000000E+01,-7.358535333315900E+02,1.741144100000000E+01,4.543481500000000E+01
2.330000000000000E+00,3.626921900000000E+01,-1.997256000000000E+01,2.756365000000000E+01,-7.303137624702100E+02,1.666395100000000E+01,4.416804400000000E+01
2.340000000000000E+00,3.592324000000000E+01,-1.998951000000000E+01,2.762251800000000E+01,-7.243891526306400E+02,1.666395100000000E+01,4.416804400000000E+01
2.350000000000000E+00,3.557366800000000E+01,-1.999846500000000E+01,2.768069500000000E+01,-7.180879652124000E+02,1.593373000000000E+01,4.416804400000000E+01
2.360000000000000E+00,3.522053800000000E+01,-1.999942100000000E+01,2.773818000000000E+01,-7.114187544196200E+02,1.593373000000000E+01,4.416804400000000E+01
2.370000000000000E+00,3.486388700000000E+01,-1.999237700000000E+01,2.779497200000000E+01,-7.043903673085000E+02,1.522111700000000E+01,4.295929700000000E+01
2.380000000000000E+00,3.450374900000000E+01,-1.997733600000000E+01,2.785106900000000E+01,-6.970119725894000E+02,1.522111700000000E+01,4.295929700000000E+01
2.390000000000000E+00,3.414016100000000E+01,-1.995430500000000E+01,2.790647000000000E+01,-6.892929870326600E+02,1.452641300000000E+01,4.295929700000000E+01
2.400000000000000E+00,3.377315900000000E+01,-1.992329200000000E+01,2.796117300000000E+01,-6.812431853431000E+02,1.452641300000000E+01,4.295929700000000E+01
2.410000000000000E+00,3.340278000000000E+01,-1.988431000000000E+01,2.801517700000000E+01,-6.728725085194300E+02,1.384986700000000E+01,4.181104000000000E+01
2.420000000000000E+00,3.302906000000000E+01,-1.983737500000000E+01,2.806848000000000E+01,-6.641912323818000E+02,1.384986700000000E+01,4.181104000000000E+01
2.430000000000000E+00,3.265203800000000E+01,-1.978250500000000E+01,2.812108200000000E+01,-6.552098491175000E+02,1.319168500000000E+01,4.181104000000000E+01
2.440000000000000E+00,3.227175000000000E+01,-1.971972300000000E+01,2.817298100000000E+01,-6.459391049951900E+02,1.319168500000000E+01,4.181104000000000E+01
2.450000000000000E+00,3.188823500000000E+01,-1.964905200000000E+01,2.822417500000000E+01,-6.363899707252500E+02,1.255202700000000E+01,4.072500800000000E+01
2.460000000000000E+00,3.150153100000000E+01,-1.957052300000000E+01,2.827466400000000E+01,-6.265735877032200E+02,1.255202700000000E+01,4.072500800000000E+01
2.470000000000000E+00,3.111167800000000E+01,-1.948416500000000E+01,2.832444600000000E+01,-6.165014369707100E+02,1.193100800000000E+01,4.072500800000000E+01
2.480000000000000E+00,3.071871300000000E+01,-1.939001400000000E+01,2.837352000000000E+01,-6.061850675788700E+02,1.193100800000000E+01,4.072500800000000E+01
2.490000000000000E+00,3.032267600000000E+01,-1.928810700000000E+01,2.842188500000000E+01,-5.956362751319800E+02,1.132869900000000E+01,3.970221900000000E+01
2.500000000000000E+00,2.992360700000000E+01,-1.917848500000000E+01,2.846953900000000E+01,-5.848670192143300E+02,1.132869900000000E+01,3.970221900000000E+01
2.510000000000000E+00,2.952154600000000E+01,-1.906119300000000E+01,2.851648100000000E+01,-5.738894479954000E+02,1.074512200000000E+01,3.970221900000000E+01
2.520000000000000E+00,2.911653200000000E+01,-1.893627600000000E+01,2.856271000000000E+01,-5.627158859643800E+02,1.074512200000000E+01,3.970221900000000E+01
2.530000000000000E+00,2.870860700000000E+01,-1.880378400000000E+01,2.860822600000000E+01,-5.513586861148300E+02,1.018025600000000E+01,3.874296600000000E+01
2.540000000000000E+00,2.829781200000000E+01,-1.866377200000000E+01,2.865302600000000E+01,-5.398304449688900E+02,1.018025600000000E+01,3.874296600000000E+01
2.550000000000000E+00,2.788418600000000E+01,-1.851629400000000E+01,2.869710900000000E+01,-5.281439112668600E+02,9.634040000000001E+00,3.874296600000000E+01
2.560000000000000E+00,2.746777200000000E+01,-1.836140900000000E+01,2.874047600000000E+01,-5.163117859266800E+02,9.634040000000001E+00,3.874296600000000E+01
2.570000000000000E+00,2.704861100000000E+01,-1.819918100000000E+01,2.878312400000000E+01,-5.043469960107500E+02,9.106363000000000E+00,3.784683900000000E+01
2.580000000000000E+00,2.662674500000000E+01,-1.802967300000000E+01,2.882505200000000E+01,-4.922625673875900E+02,9.106363000000000E+00,3.784683900000000E+01
2.590000000000000E+00,2.620221700000000E+01,-1.785295400000000E+01,2.886626000000000E+01,-4.800715054043800E+02,8.597072000000001E+00,3.784683900000000E+01
2.600000000000000E+00,2.577506900000000E+01,-1.766909300000000E+01,2.890674600000000E+01,-4.677869747990200E+02,8.597072000000001E+00,3.784683900000000E+01
2.610000000000000E+00,2.534534300000000E+01,-1.747816500000000E+01,2.894650900000000E+01,-4.554220912424200E+02,8.105976000000000E+00,3.701272200000000E+01
2.620000000000000E+00,2.491308200000000E+01,-1.728024600000000E+01,2.898554900000000E+01,-4.429900869356000E+02,8.105976000000000E+00,3.701272200000000E+01
2.630000000000000E+00,2.447833000000000E+01,-1.707541600000000E+01,2.902386400000000E+01,-4.305041855781700E+02,7.632836000000000E+00,3.701272200000000E+01
2.640000000000000E+00,2.404113100000000E+01,-1.686375500000000E+01,2.906145300000000E+01,-4.179776677352800E+02,7.632836000000000E+00,3.701272200000000E+01
2.650000000000000E+00,2.360152700000000E+01,-1.664534900000000E+01,2.909831600000000E+01,-4.054237431069100E+02,7.177376000000000E+00,3.623882900000000E+01
2.660000000000000E+00,2.315956300000000E+01,-1.642028500000000E+01,2.913445100000000E+01,-3.928556538479200E+02,7.177376000000000E+00,3.623882900000000E+01
2.670000000000000E+00,2.271528300000000E+01,-1.618865300000000E+01,2.916985800000000E+01,-3.802866249354600E+02,6.739278000000000E+00,3.623882900000000E+01
2.680000000000000E+00,2.226873200000000E+01,-1.595054600000000E+01,2.920453600000000E+01,-3.677298342838000E+02,6.739278000000000E+00,3.623882900000000E+01
2.690000000000000E+00,2.181995400000000E+01,-1.570605900000000E+01,2.923848400000000E+01,-3.551984341276700E+02,6.318186000000000E+00,3.552272200000000E+01
2.700000000000000E+00,2.136899400000000E+01,-1.545529000000000E+01,2.927170100000000E+01,-3.427054849012900E+02,6.318186000000000E+00,3.552272200000000E+01
2.710000000000000E+00,2.091589700000000E+01,-1.519833900000000E+01,2.930418600000000E+01,-3.302639992782600E+02,5.913704000000000E+00,3.552272200000000E+01
2.720000000000000E+00,2.046070800000000E+01,-1.493530800000000E+01,2.933593800000000E+01,-3.178868930950800E+02,5.913704000000000E+00,3.552272200000000E+01
2.730000000000000E+00,2.000347400000000E+01,-1.466630400000000E+01,2.936695700000000E+01,-3.055869758780600E+02,5.525400000000000E+00,3.486133800000000E+01
2.740000000000000E+00,1.954423900000000E+01,-1.439143300000000E+01,2.939724200000000E+01,-2.933770307401000E+02,5.525400000000000E+00,3.486133800000000E+01
2.750000000000000E+00,1.908305000000000E+01,-1.411080700000000E+01,2.942679200000000E+01,-2.812696061044900E+02,5.152806000000000E+00,3.486133800000000E+01
2.760000000000000E+00,1.861995200000000E+01,-1.382453500000000E+01,2.945560600000000E+01,-2.692772355213500E+02,5.152806000000000E+00,3.486133800000000E+01
2.770000000000000E+00,1.815499200000000E+01,-1.353273500000000E+01,2.948368400000000E+01,-2.574121781223200E+02,4.795417000000000E+00,3.425102300000000E+01
2.780000000000000E+00,1.768821700000000E+01,-1.323552100000000E+01,2.951102400000000E+01,-2.456866956631200E+02,4.795417000000000E+00,3.425102300000000E+01
2.790000000000000E+00,1.721967300000000E+01,-1.293301300000000E+01,2.953762700000000E+01,-2.341127675560600E+02,4.452696000000000E+00,3.425102300000000E+01
2.800000000000000E+00,1.674940800000000E+01,-1.262533300000000E+01,2.956349200000000E+01,-2.227022547647500E+02,4.452696000000000E+00,3.425102300000000E+01
2.810000000000000E+00,1.627746700000000E+01,-1.231260200000000E+01,2.958861700000000E+01,-2.114668535528600E+02,4.124075000000000E+00,3.368756700000000E+01
2.820000000000000E+00,1.580389800000000E+01,-1.199494700000000E+01,2.961300300000000E+01,-2.004179727391300E+02,4.124075000000000E+00,3.368756700000000E+01
2.830000000000000E+00,1.532874900000000E+01,-1.167249300000000E+01,2.963664800000000E+01,-1.895669189034100E+02,3.808951000000000E+00,3.368756700000000E+01
2.840000000000000E+00,1.485206800000000E+01,-1.134537100000000E+01,2.965955300000000E+01,-1.789247154012600E+02,3.808951000000000E+00,3.368756700000000E+01
2.850000000000000E+00,1.437390100000000E+01,-1.101371100000000E+01,2.968171600000000E+01,-1.685022215772300E+02,3.506697000000000E+00,3.316625000000000E+01
2.860000000000000E+00,1.389429600000000E+01,-1.067764500000000E+01,2.970313700000000E+01,-1.583099915566100E+02,3.506697000000000E+00,3.316625000000000E+01
2.870000000000000E+00,1.341330300000000E+01,-1.033730900000000E+01,2.972381500000000E+01,-1.483583602129200E+02,3.216651000000000E+00,3.316625000000000E+01
2.880000000000000E+00,1.293096700000000E+01,-9.992837700000001E+00,2.974375000000000E+01,-1.386574578216300E+02,3.216651000000000E+00,3.316625000000000E+01
2.890000000000000E+00,1.244733900000000E+01,-9.644369400000000E+00,2.976294200000000E+01,-1.292170545350600E+02,2.938129300000000E+00,3.268187930000000E+01
2.900000000000000E+00,1.196246600000000E+01,-9.292043600000000E+00,2.978139000000000E+01,-1.200467353630300E+02,2.938129300000000E+00,3.268187930000000E+01
2.910000000000000E+00,1.147639700000000E+01,-8.936000999999999E+00,2.979909300000000E+01,-1.111557556355200E+02,2.670422400000000E+00,3.268187930000000E+01
2.920000000000000E+00,1.098918100000000E+01,-8.576384200000000E+00,2.981605100000000E+01,-1.025530950684000E+02,2.670422400000000E+00,3.268187930000000E+01
2.930000000000000E+00,1.050086500000000E+01,-8.213336999999999E+00,2.983226400000000E+01,-9.424743829934000E+01,2.412796800000000E+00,3.222884780000000E+01
2.940000000000000E+00,1.001149900000000E+01,-7.847004500000000E+00,2.984773000000000E+01,-8.624714303650499E+01,2.412796800000000E+00,3.222884780000000E+01
2.950000000000000E+00,9.521132400000001E+00,-7.477533300000000E+00,2.986245100000000E+01,-7.856027770474600E+01,2.164494500000000E+00,3.222884780000000E+01
2.960000000000000E+00,9.029813400000000E+00,-7.105071200000000E+00,2.987642500000000E+01,-7.119458457470900E+01,2.164494500000000E+00,3.222884780000000E+01
2.970000000000000E+00,8.537591400000000E+00,-6.729767200000000E+00,2.988965300000000E+01,-6.415746712971399E+01,1.924742200000000E+00,3.180116720000000E+01
2.980000000000000E+00,8.044515700000000E+00,-6.351771300000000E+00,2.990213300000000E+01,-5.745600257072200E+01,1.924742200000000E+00,3.180116720000000E+01
2.990000000000000E+00,7.550635600000000E+00,-5.971234800000000E+00,2.991386500000000E+01,-5.109692394565900E+01,1.692744400000000E+00,3.180116720000000E+01
3.000000000000000E+00,7.056000400000000E+00,-5.588310000000000E+00,2.992485000000000E+01,-4.508661805683900E+01,1.692744400000000E+00,3.180116720000000E+01
3.010000000000000E+00,6.560659600000000E+00,-5.203149800000000E+00,2.993508600000000E+01,-3.943111759532400E+01,1.467690400000000E+00,3.139254040000000E+01
3.020000000000000E+00,6.064662800000000E+00,-4.815908500000000E+00,2.994457400000000E+01,-3.413609468560800E+01,1.467690400000000E+00,3.139254040000000E+01
3.030000000000000E+00,5.568059400000000E+00,-4.426740900000000E+00,2.995331400000000E+01,-2.920686112815400E+01,1.248754300000000E+00,3.139254040000000E+01
3.040000000000000E+00,5.070899300000000E+00,-4.035802600000000E+00,2.996130400000000E+01,-2.464835627960900E+01,1.248754300000000E+00,3.139254040000000E+01
3.050000000000000E+00,4.573232100000000E+00,-3.643250100000000E+00,2.996854600000000E+01,-2.046514857927800E+01,1.035096700000000E+00,3.099640070000000E+01
3.060000000000000E+00,4.075107600000000E+00,-3.249240300000000E+00,2.997503800000000E+01,-1.666142830564800E+01,1.035096700000000E+00,3.099640070000000E+01
3.070000000000000E+00,3.576575600000000E+00,-2.853930900000000E+00,2.998078100000000E+01,-1.324100384075600E+01,8.258673000000000E-01,3.099640070000000E+01
3.080000000000000E+00,3.077685900000000E+00,-2.457479900000000E+00,2.998577500000000E+01,-1.020729962102600E+01,8.258673000000000E-01,3.099640070000000E+01
3.090000000000000E+00,2.578488400000000E+00,-2.060046000000000E+00,2.999001900000000E+01,-7.563351237763400E+00,6.202060000000000E-01,3.060598100000000E+01
3.100000000000000E+00,2.079033100000000E+00,-1.661788100000000E+00,2.999351300000000E+01,-5.311804714466400E+00,6.202060000000000E-01,3.060598100000000E+01
3.110000000000000E+00,1.579369900000000E+00,-1.262865400000000E+00,2.999625700000000E+01,-3.454912465086100E+00,4.172450000000000E-01,3.060598100000000E+01
3.120000000000000E+00,1.079548800000000E+00,-8.634377000000000E-01,2.999825200000000E+01,-1.994531600511500E+00,4.172450000000000E-01,3.060598100000000E+01
3.130000000000000E+00,5.796197000000000E-01,-4.636646000000000E-01,2.999949600000000E+01,-9.321231329097600E-01,2.161111000000000E-01,3.021436310000000E+01
3.140000000000000E+00,7.963264600000000E-02,-6.370603599999999E-02,2.999999000000000E+01,-2.687491363526200E-01,2.161111000000000E-01,3.021436310000000E+01
3.150000000000000E+00,-4.203623700000000E-01,3.362780100000000E-01,2.999973500000000E+01,-5.073080212851300E-03,1.592661000000000E-02,3.021436310000000E+01
3.160000000000000E+00,-9.203153500000000E-01,7.361275500000000E-01,2.999872900000000E+01,-1.413586212624800E-01,1.592661000000000E-02,3.021436310000000E+01
3.170000000000000E+00,-1.420176300000000E+00,1.135682600000000E+00,2.999697400000000E+01,-6.774694838228900E-01,-1.841878000000000E-01,2.981454120000000E+01
3.180000000000000E+00,-1.919895200000000E+00,1.534783500000000E+00,2.999446800000000E+01,-1.612869512842400E+00,-1.841878000000000E-01,2.981454120000000E+01
3.190000000000000E+00,-2.419422200000000E+00,1.933270400000000E+00,2.999121300000000E+01,-2.946623474689200E+00,-3.851117000000000E-01,2.981454120000000E+01
3.200000000000000E+00,-2.918707200000000E+00,2.330984100000000E+00,2.998720800000000E+01,-4.677397324362900E+00,-3.851117000000000E-01,2.981454120000000E+01
3.210000000000000E+00,-3.417700300000000E+00,2.727765400000000E+00,2.998245300000000E+01,-6.803460075755500E+00,-5.877231000000001E-01,2.939948490000000E+01
3.220000000000000E+00,-3.916351700000000E+00,3.123455600000000E+00,2.997694900000000E+01,-9.322684625909600E+00,-5.877231000000001E-01,2.939948490000000E+01
3.230000000000000E+00,-4.414611400000000E+00,3.517896500000000E+00,2.997069500000000E+01,-1.223255064893500E+01,-7.928961000000000E-01,2.939948490000000E+01
3.240000000000000E+00,-4.912429700000000E+00,3.910930300000000E+00,2.996369200000000E+01,-1.553014599292000E+01,-7.928961000000000E-01,2.939948490000000E+01
3.250000000000000E+00,-5.409756700000000E+00,4.302399800000000E+00,2.995594000000000E+01,-1.921217016035000E+01,-1.001499400000000E+00,2.896219260000000E+01
3.260000000000000E+00,-5.906542800000000E+00,4.692148300000000E+00,2.994743900000000E+01,-2.327493614412900E+01,-1.001499400000000E+00,2.896219260000000E+01
3.270000000000000E+00,-6.402738200000000E+00,5.080020100000000E+00,2.993819000000000E+01,-2.771437475789700E+01,-1.214394500000000E+00,2.896219260000000E+01
3.280000000000000E+00,-6.898293400000000E+00,5.465859900000000E+00,2.992819100000000E+01,-3.252603875103800E+01,-1.214394500000000E+00,2.896219260000000E+01
3.290000000000000E+00,-7.393158700000000E+00,5.849513400000000E+00,2.991744500000000E+01,-3.770510527349500E+01,-1.432433500000000E+00,2.849575750000000E+01
3.300000000000000E+00,-7.887284700000000E+00,6.230827300000000E+00,2.990595100000000E+01,-4.324638088397700E+01,-1.432433500000000E+00,2.849575750000000E+01
3.310000000000000E+00,-8.380622000000001E+00,6.609648800000000E+00,2.989370900000000E+01,-4.914430883163300E+01,-1.656457400000000E+00,2.849575750000000E+01
3.320000000000000E+00,-8.873121200000000E+00,6.985826600000000E+00,2.988072000000000E+01,-5.539296814555400E+01,-1.656457400000000E+00,2.849575750000000E+01
3.330000000000000E+00,-9.364733200000000E+00,7.359210200000000E+00,2.986698300000000E+01,-6.198608610398400E+01,-1.887294600000000E+00,2.799342540000000E+01
3.340000000000000E+00,-9.855408600000001E+00,7.729650200000000E+00,2.985250000000000E+01,-6.891704008571899E+01,-1.887294600000000E+00,2.799342540000000E+01
3.350000000000000E+00,-1.034509900000000E+01,8.096998400000000E+00,2.983727100000000E+01,-7.617886105607199E+01,-2.125758400000000E+00,2.799342540000000E+01
3.360000000000000E+00,-1.083375400000000E+01,8.461107900000000E+00,2.982129600000000E+01,-8.376425005084199E+01,-2.125758400000000E+00,2.799342540000000E+01
3.370000000000000E+00,-1.132132600000000E+01,8.821833099999999E+00,2.980457500000000E+01,-9.166556155605700E+01,-2.372646100000000E+00,2.744864990000000E+01
3.380000000000000E+00,-1.180776600000000E+01,9.179029699999999E+00,2.978711000000000E+01,-9.987484844269100E+01,-2.372646100000000E+00,2.744864990000000E+01
3.390000000000000E+00,-1.229302500000000E+01,9.532554800000000E+00,2.976889900000000E+01,-1.083838348046500E+02,-2.628736300000000E+00,2.744864990000000E+01
3.400000000000000E+00,-1.277705500000000E+01,9.882267000000001E+00,2.974994400000000E+01,-1.171839344702700E+02,-2.628736300000000E+00,2.744864990000000E+01
3.410000000000000E+00,-1.325980700000000E+01,1.022802600000000E+01,2.973024600000000E+01,-1.262662689836900E+02,-2.894788000000000E+00,2.685515600000000E+01
3.420000000000000E+00,-1.374123400000000E+01,1.056969500000000E+01,2.970980400000000E+01,-1.356216507509800E+02,-2.894788000000000E+00,2.685515600000000E+01
3.430000000000000E+00,-1.422128600000000E+01,1.090713500000000E+01,2.968862000000000E+01,-1.452406523036300E+02,-3.171539000000000E+00,2.685515600000000E+01
3.440000000000000E+00,-1.469991600000000E+01,1.124021300000000E+01,2.966669300000000E+01,-1.551134862756100E+02,-3.171539000000000E+00,2.685515600000000E+01
3.450000000000000E+00,-1.517707600000000E+01,1.156879500000000E+01,2.964402500000000E+01,-1.652301869221100E+02,-3.459703000000000E+00,2.620699000000000E+01
3.460000000000000E+00,-1.565271800000000E+01,1.189275000000000E+01,2.962061500000000E+01,-1.755804809434200E+02,-3.459703000000000E+00,2.620699000000000E+01
3.470000000000000E+00,-1.612679500000000E+01,1.221194800000000E+01,2.959646500000000E+01,-1.861538619945000E+02,-3.759968000000000E+00,2.620699000000000E+01
3.480000000000000E+00,-1.659925900000000E+01,1.252626100000000E+01,2.957157500000000E+01,-1.969395819466600E+02,-3.759968000000000E+00,2.620699000000000E+01
3.490000000000000E+00,-1.707006400000000E+01,1.283556300000000E+01,2.954594600000000E+01,-2.079266506406000E+02,-4.072998000000000E+00,2.549857700000000E+01
3.500000000000000E+00,-1.753916100000000E+01,1.313973200000000E+01,2.951957800000000E+01,-2.191038818860300E+02,-4.072998000000000E+00,2.549857700000000E+01
3.510000000000000E+00,-1.800650500000000E+01,1.343864500000000E+01,2.949247300000000E+01,-2.304598750448500E+02,-4.399429000000000E+00,2.549857700000000E+01
3.520000000000000E+00,-1.847204800000000E+01,1.373218300000000E+01,2.946463000000000E+01,-2.419830283857300E+02,-4.399429000000000E+00,2.549857700000000E+01
3.530000000000000E+00,-1.893574400000000E+01,1.402022800000000E+01,2.943605000000000E+01,-2.536615435207800E+02,-4.739865000000000E+00,2.472476500000000E+01
3.540000000000000E+00,-1.939754600000000E+01,1.430266500000000E+01,2.940673400000000E+01,-2.654834482296300E+02,-4.739865000000000E+00,2.472476500000000E+01
3.550000000000000E+00,-1.985740800000000E+01,1.457938100000000E+01,2.937668300000000E+01,-2.774366022600900E+02,-5.094881000000000E+00,2.472476500000000E+01
