    "time", "Out1[1]", "Out1[2]",    "Out2",    "Out3",    "Out4",    "Out5", "Out6[1]", "Out6[2]", "Out6[3]", "Out6[4]", "Out6[5]", "Out6[6]",    "Out7","Out8.signal1","Out8.signal2",    "Out9",   "Out10",   "Out11"
       0.9,         0,0.78332691,         9,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.78332691,         0,0.77073888,0.15666538,         6
      0.91,         0,0.78950374,         9,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.78950374,         0,0.77073888,0.15666538,         6
      0.92,         0,0.79560162,         9,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.79560162,         0,0.77073888,0.15666538,         6
      0.93,         0,0.80161994,         9,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.80161994,         0,0.77073888,0.15666538,         6
      0.94,         0, 0.8075581,         9,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691, 0.8075581,         0,0.77073888,0.15666538,         6
      0.95,         0, 0.8134155,         9,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691, 0.8134155,         0,0.77073888,0.15666538,         6
      0.96,         0,0.81919157,         9,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.81919157,         0,0.77073888,0.15666538,         6
      0.97,         0,0.82488571,         9,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.82488571,         0,0.77073888,0.15666538,         6
      0.98,         0,0.83049737,         9,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.83049737,         0,0.77073888,0.15666538,         6
      0.99,         0,0.83602598,        10,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.83602598,         0,0.77073888,0.15666538,         6
         1,         1,0.84147098,        10,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.84147098,         1,0.77073888, 0.1682942,         6
      1.01,         1,0.84683184,        10,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.84683184,         1,0.77073888, 0.1682942,         6
      1.02,         1,0.85210802,        10,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.85210802,         1,0.77073888, 0.1682942,         6
      1.03,         1,0.85729899,        10,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.85729899,         1,0.77073888, 0.1682942,         6
      1.04,         1,0.86240423,        10,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.86240423,         1,0.77073888, 0.1682942,         6
      1.05,         1,0.86742323,        10,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.86742323,         1,0.77073888, 0.1682942,         6
      1.06,         1,0.87235548,        10,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.87235548,         1,0.77073888, 0.1682942,         6
      1.07,         1, 0.8772005,        10,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691, 0.8772005,         1,0.77073888, 0.1682942,         6
      1.08,         1,0.88195781,        10,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.88195781,         1,0.77073888, 0.1682942,         6
      1.09,         1,0.88662691,        10,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.88662691,         1,0.77073888, 0.1682942,         6
       1.1,         1,0.89120736,        10,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.89120736,         1,0.89120736,0.17824147,         6
      1.11,         1,0.89569869,        10,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.89569869,         1,0.89120736,0.17824147,         6
      1.12,         1,0.90010044,        10,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.90010044,         1,0.89120736,0.17824147,         6
      1.13,         1,0.90441219,        10,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.90441219,         1,0.89120736,0.17824147,         6
      1.14,         1, 0.9086335,        10,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691, 0.9086335,         1,0.89120736,0.17824147,         6
      1.15,         1,0.91276394,        10,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.91276394,         1,0.89120736,0.17824147,         6
      1.16,         1,0.91680311,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.91680311,         1,0.89120736,0.17824147,         6
      1.17,         1, 0.9207506,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691, 0.9207506,         1,0.89120736,0.17824147,         6
      1.18,         1,0.92460601,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.92460601,         1,0.89120736,0.17824147,         6
      1.19,         1,0.92836897,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.78332691,0.92836897,         1,0.89120736,0.17824147,         6
       1.2,         1,0.93203909,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.93203909,         1,0.89120736,0.18640782,         6
      1.21,         1,  0.935616,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,  0.935616,         1,0.89120736,0.18640782,         6
      1.22,         1,0.93909936,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.93909936,         1,0.89120736,0.18640782,         6
      1.23,         1, 0.9424888,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909, 0.9424888,         1,0.89120736,0.18640782,         6
      1.24,         1,  0.945784,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,  0.945784,         1,0.89120736,0.18640782,         6
      1.25,         1,0.94898462,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.94898462,         1,0.89120736,0.18640782,         6
      1.26,         1,0.95209034,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.95209034,         1,0.89120736,0.18640782,         6
      1.27,         1,0.95510086,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.95510086,         1,0.89120736,0.18640782,         6
      1.28,         1,0.95801586,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.95801586,         1,0.89120736,0.18640782,         6
      1.29,         1,0.96083506,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.96083506,         1,0.89120736,0.18640782,         6
       1.3,         1,0.96355819,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.96355819,         1,0.89120736,0.19271164,         6
      1.31,         1,0.96618495,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.96618495,         1,0.89120736,0.19271164,         6
      1.32,         1, 0.9687151,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909, 0.9687151,         1, 0.9687151,0.19271164,         6
      1.33,         1,0.97114838,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.97114838,         1, 0.9687151,0.19271164,         6
      1.34,         1,0.97348454,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.97348454,         1, 0.9687151,0.19271164,         6
      1.35,         1,0.97572336,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.97572336,         1, 0.9687151,0.19271164,         6
      1.36,         1, 0.9778646,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909, 0.9778646,         1, 0.9687151,0.19271164,         6
      1.37,         1,0.97990806,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.97990806,         1, 0.9687151,0.19271164,         6
      1.38,         1,0.98185353,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.98185353,         1, 0.9687151,0.19271164,         6
      1.39,         1,0.98370081,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.98370081,         1, 0.9687151,0.19271164,         6
       1.4,         1,0.98544973,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.98544973,         1, 0.9687151,0.19708995,         6
      1.41,         1, 0.9871001,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909, 0.9871001,         1, 0.9687151,0.19708995,         6
      1.42,         1,0.98865176,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.98865176,         1, 0.9687151,0.19708995,         6
      1.43,         1,0.99010456,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.99010456,         1, 0.9687151,0.19708995,         6
      1.44,         1,0.99145835,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.99145835,         1, 0.9687151,0.19708995,         6
      1.45,         1,0.99271299,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.99271299,         1, 0.9687151,0.19708995,         6
      1.46,         1,0.99386836,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.99386836,         1, 0.9687151,0.19708995,         6
      1.47,         1,0.99492435,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.99492435,         1, 0.9687151,0.19708995,         6
      1.48,         1,0.99588084,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.99588084,         1, 0.9687151,0.19708995,         6
      1.49,         1,0.99673775,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93203909,0.99673775,         1, 0.9687151,0.19708995,         6
       1.5,         1,0.99749499,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.99749499,         1, 0.9687151,  0.199499,         6
      1.51,         1,0.99815247,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.99815247,         1, 0.9687151,  0.199499,         6
      1.52,         1,0.99871014,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.99871014,         1, 0.9687151,  0.199499,         6
      1.53,         1,0.99916795,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.99916795,         1, 0.9687151,  0.199499,         6
      1.54,         1,0.99952583,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.99952583,         1,0.99952583,  0.199499,         6
      1.55,         1,0.99978376,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.99978376,         1,0.99952583,  0.199499,         6
      1.56,         1,0.99994172,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.99994172,         1,0.99952583,  0.199499,         6
      1.57,         1,0.99999968,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.99999968,         1,0.99952583,  0.199499,         6
      1.58,         1,0.99995765,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.99995765,         1,0.99952583,  0.199499,         6
      1.59,         1,0.99981562,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.99981562,         1,0.99952583,  0.199499,         6
       1.6,         1, 0.9995736,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499, 0.9995736,         1,0.99952583,0.19991472,         6
      1.61,         1,0.99923163,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.99923163,         1,0.99952583,0.19991472,         6
      1.62,         1,0.99878974,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.99878974,         1,0.99952583,0.19991472,         6
      1.63,         1,0.99824797,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.99824797,         1,0.99952583,0.19991472,         6
      1.64,         1,0.99760638,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.99760638,         1,0.99952583,0.19991472,         6
      1.65,         1,0.99686503,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.99686503,         1,0.99952583,0.19991472,         6
      1.66,         1,0.99602399,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.99602399,         1,0.99952583,0.19991472,         6
      1.67,         1,0.99508335,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.99508335,         1,0.99952583,0.19991472,         6
      1.68,         1, 0.9940432,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499, 0.9940432,         1,0.99952583,0.19991472,         6
      1.69,         1,0.99290365,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.99290365,         1,0.99952583,0.19991472,         6
       1.7,         1,0.99166481,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.99166481,         1,0.99952583,0.19833296,         6
      1.71,         1, 0.9903268,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499, 0.9903268,         1,0.99952583,0.19833296,         6
      1.72,         1,0.98888977,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.98888977,         1,0.99952583,0.19833296,         6
      1.73,         1,0.98735384,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.98735384,         1,0.99952583,0.19833296,         6
      1.74,         1,0.98571918,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.98571918,         1,0.99952583,0.19833296,         6
      1.75,         1,0.98398595,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.98398595,         1,0.99952583,0.19833296,         6
      1.76,         1,0.98215432,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.98215432,         1,0.98215432,0.19833296,         6
      1.77,         1,0.98022447,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.98022447,         1,0.98215432,0.19833296,         6
      1.78,         1,0.97819661,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.97819661,         1,0.98215432,0.19833296,         6
      1.79,         1,0.97607092,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99749499,0.97607092,         1,0.98215432,0.19833296,         6
       1.8,         1,0.97384763,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.97384763,0.97384763,         1,0.98215432,0.19476953,         6
      1.81,         1,0.97152696,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.97384763,0.97152696,         1,0.98215432,0.19476953,         6
      1.82,         1,0.96910913,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.97384763,0.96910913,         1,0.98215432,0.19476953,         6
      1.83,         1,0.96659439,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.97384763,0.96659439,         1,0.98215432,0.19476953,         6
      1.84,         1,  0.963983,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.97384763,  0.963983,         1,0.98215432,0.19476953,         6
      1.85,         1, 0.9612752,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.97384763, 0.9612752,         1,0.98215432,0.19476953,         6
      1.86,         1,0.95847128,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.97384763,0.95847128,         1,0.98215432,0.19476953,         6
